Unnamed: 0,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year,Current Senator,Current House Rep,Years in Senate,Years in House,Served in Senate,Served in House,Gender,Bill
1273,S000583,"Smith, Lamar",Republican,Texas,https://api.congress.gov/v3/member/S000583?format=json,21.0,,,1987.0,2019.0,,N,,32.0,N,Y,U,303
1274,S000579,"Smith, Joseph F.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/S000579?format=json,3.0,,,1981.0,1983.0,,N,,2.0,N,Y,U,7
1275,S000548,"Smith, Henry P., III",Republican,New York,https://api.congress.gov/v3/member/S000548?format=json,36.0,,,1965.0,1975.0,,N,,10.0,N,Y,U,18
1276,S000527,"Smith, Denny",Republican,Oregon,https://api.congress.gov/v3/member/S000527?format=json,5.0,,,1981.0,1991.0,,N,,10.0,N,Y,U,55
1277,S000522,"Smith, Christopher H.",Republican,New Jersey,https://api.congress.gov/v3/member/S000522?format=json,4.0,,,1981.0,,,Y,,42.0,N,Y,U,850
1278,S000514,"Smith, Albert L., Jr.",Republican,Alabama,https://api.congress.gov/v3/member/S000514?format=json,6.0,,,1981.0,1983.0,,N,,2.0,N,Y,U,18
1279,S000480,"Slaughter, Louise McIntosh",Democratic,New York,https://api.congress.gov/v3/member/S000480?format=json,25.0,,,1987.0,2018.0,,N,,31.0,N,Y,U,442
1280,S000479,"Slaughter, D. French, Jr.",Republican,Virginia,https://api.congress.gov/v3/member/S000479?format=json,7.0,,,1985.0,1993.0,,N,,8.0,N,Y,U,32
1281,S000477,"Slattery, Jim",Democratic,Kansas,https://api.congress.gov/v3/member/S000477?format=json,2.0,,,1983.0,1995.0,,N,,12.0,N,Y,U,146
1282,S000473,"Slack, John",Democratic,West Virginia,https://api.congress.gov/v3/member/S000473?format=json,3.0,,,1959.0,1981.0,,N,,22.0,N,Y,U,93
1283,S000472,"Skubitz, Joe",Republican,Kansas,https://api.congress.gov/v3/member/S000472?format=json,5.0,,,1963.0,1979.0,,N,,16.0,N,Y,U,83
1284,S000465,"Skelton, Ike",Democratic,Missouri,https://api.congress.gov/v3/member/S000465?format=json,4.0,,,1977.0,2011.0,,N,,34.0,N,Y,U,238
1285,S000463,"Skeen, Joe",Republican,New Mexico,https://api.congress.gov/v3/member/S000463?format=json,2.0,,,1981.0,2003.0,,N,,22.0,N,Y,U,90
1286,S000462,"Skaggs, David E.",Democratic,Colorado,https://api.congress.gov/v3/member/S000462?format=json,2.0,,,1987.0,1999.0,,N,,12.0,N,Y,U,85
1287,S000454,"Sisk, B. F.",Democratic,California,https://api.congress.gov/v3/member/S000454?format=json,15.0,,,1955.0,1979.0,,N,,24.0,N,Y,U,310
1288,S000453,"Sisisky, Norman",Democratic,Virginia,https://api.congress.gov/v3/member/S000453?format=json,4.0,,,1983.0,2001.0,,N,,18.0,N,Y,U,24
1289,S000423,"Simon, Paul",Democratic,Illinois,https://api.congress.gov/v3/member/S000423?format=json,,1997.0,1985.0,1975.0,1985.0,N,N,12.0,10.0,Y,Y,U,816
1290,S000409,"Siljander, Mark D.",Republican,Michigan,https://api.congress.gov/v3/member/S000409?format=json,4.0,,,1981.0,1987.0,,N,,6.0,N,Y,U,50
1291,S000407,"Sikorski, Gerry E.",Democratic,Minnesota,https://api.congress.gov/v3/member/S000407?format=json,6.0,,,1983.0,1993.0,,N,,10.0,N,Y,U,70
1292,S000406,"Sikes, Robert L. F.",Democratic,Florida,https://api.congress.gov/v3/member/S000406?format=json,1.0,,,1941.0,1979.0,,N,,38.0,N,Y,U,150
1293,S000394,"Shuster, Bud",Republican,Pennsylvania,https://api.congress.gov/v3/member/S000394?format=json,9.0,,,1973.0,2001.0,,N,,28.0,N,Y,U,142
1294,S000388,"Shriver, Garner E.",Republican,Kansas,https://api.congress.gov/v3/member/S000388?format=json,4.0,,,1961.0,1977.0,,N,,16.0,N,Y,U,79
1295,S000383,"Shoup, Dick",Republican,Montana,https://api.congress.gov/v3/member/S000383?format=json,1.0,,,1971.0,1975.0,,N,,4.0,N,Y,U,55
1296,S000367,"Shipley, George E.",Democratic,Illinois,https://api.congress.gov/v3/member/S000367?format=json,22.0,,,1959.0,1979.0,,N,,20.0,N,Y,U,49
1297,S000332,"Shepherd, Karen",Democratic,Utah,https://api.congress.gov/v3/member/S000332?format=json,2.0,,,1993.0,1995.0,,N,,2.0,N,Y,U,16
1298,S001144,"Shays, Christopher",Republican,Connecticut,https://api.congress.gov/v3/member/S001144?format=json,4.0,,,1987.0,2009.0,,N,,22.0,N,Y,U,230
1299,S000303,"Shaw, E. Clay, Jr.",Republican,Florida,https://api.congress.gov/v3/member/S000303?format=json,22.0,,,1981.0,2007.0,,N,,26.0,N,Y,U,362
1300,S000294,"Sharp, Philip R.",Democratic,Indiana,https://api.congress.gov/v3/member/S000294?format=json,2.0,,,1975.0,1995.0,,N,,20.0,N,Y,U,115
1301,S000286,"Shannon, James M.",Democratic,Massachusetts,https://api.congress.gov/v3/member/S000286?format=json,5.0,,,1979.0,1985.0,,N,,6.0,N,Y,U,83
1302,S000282,"Shamansky, Bob",Democratic,Ohio,https://api.congress.gov/v3/member/S000282?format=json,12.0,,,1981.0,1983.0,,N,,2.0,N,Y,U,15
1303,S000275,"Shadegg, John B.",Republican,Arizona,https://api.congress.gov/v3/member/S000275?format=json,3.0,,,1995.0,2011.0,,N,,16.0,N,Y,U,142
1304,S000248,"Serrano, Jose E.",Democratic,New York,https://api.congress.gov/v3/member/S000248?format=json,15.0,,,1989.0,2021.0,,N,,32.0,N,Y,U,267
1305,S000244,"Sensenbrenner, F. James, Jr.",Republican,Wisconsin,https://api.congress.gov/v3/member/S000244?format=json,5.0,,,1979.0,2021.0,,N,,42.0,N,Y,U,525
1306,S000230,"Seiberling, John F.",Democratic,Ohio,https://api.congress.gov/v3/member/S000230?format=json,14.0,,,1971.0,1987.0,,N,,16.0,N,Y,U,377
1307,S000217,"Sebelius, Keith G.",Republican,Kansas,https://api.congress.gov/v3/member/S000217?format=json,1.0,,,1969.0,1981.0,,N,,12.0,N,Y,U,192
1308,S000213,"Seastrand, Andrea H.",Republican,California,https://api.congress.gov/v3/member/S000213?format=json,22.0,,,1995.0,1997.0,,N,,2.0,N,Y,U,5
1309,S000185,"Scott, Robert C. ""Bobby""",Democratic,Virginia,https://api.congress.gov/v3/member/S000185?format=json,3.0,,,1993.0,,,Y,,30.0,N,Y,U,297
1310,S000146,"Schulze, Richard T.",Republican,Pennsylvania,https://api.congress.gov/v3/member/S000146?format=json,5.0,,,1975.0,1993.0,,N,,18.0,N,Y,U,317
1311,S000143,"Schuette, Bill",Republican,Michigan,https://api.congress.gov/v3/member/S000143?format=json,10.0,,,1985.0,1991.0,,N,,6.0,N,Y,U,42
1312,S000136,"Schneider, Claudine",Republican,Rhode Island,https://api.congress.gov/v3/member/S000136?format=json,2.0,,,1981.0,1991.0,,N,,10.0,N,Y,U,83
1313,S000135,"Schneebeli, Herman T.",Republican,Pennsylvania,https://api.congress.gov/v3/member/S000135?format=json,17.0,,,1959.0,1977.0,,N,,18.0,N,Y,U,51
1314,S000125,"Schiff, Steven",Republican,New Mexico,https://api.congress.gov/v3/member/S000125?format=json,1.0,,,1989.0,1999.0,,N,,10.0,N,Y,U,48
1315,S000124,"Scheuer, James H.",Democratic,New York,https://api.congress.gov/v3/member/S000124?format=json,8.0,,,1965.0,1973.0,,N,,8.0,N,Y,U,199
1316,S000121,"Scherle, William J.",Republican,Iowa,https://api.congress.gov/v3/member/S000121?format=json,5.0,,,1967.0,1975.0,,N,,8.0,N,Y,U,68
1317,S000119,"Schenk, Lynn",Democratic,California,https://api.congress.gov/v3/member/S000119?format=json,49.0,,,1993.0,1995.0,,N,,2.0,N,Y,U,15
1318,S000109,"Schaefer, Dan",Republican,Colorado,https://api.congress.gov/v3/member/S000109?format=json,6.0,,,1983.0,1999.0,,N,,16.0,N,Y,U,48
1319,S000106,"Scarborough, Joe",Republican,Florida,https://api.congress.gov/v3/member/S000106?format=json,1.0,,,1995.0,2001.0,,N,,6.0,N,Y,U,63
1320,S000102,"Saylor, John P.",Republican,Pennsylvania,https://api.congress.gov/v3/member/S000102?format=json,12.0,,,1949.0,1975.0,,N,,26.0,N,Y,U,120
1321,S000097,"Saxton, Jim",Republican,New Jersey,https://api.congress.gov/v3/member/S000097?format=json,3.0,,,1985.0,2009.0,,N,,24.0,N,Y,U,333
1322,S000094,"Sawyer, Tom",Democratic,Ohio,https://api.congress.gov/v3/member/S000094?format=json,14.0,,,1987.0,2003.0,,N,,16.0,N,Y,U,104
1323,S000087,"Sawyer, Harold S.",Republican,Michigan,https://api.congress.gov/v3/member/S000087?format=json,5.0,,,1977.0,1985.0,,N,,8.0,N,Y,U,100
1324,S000081,"Savage, Gus",Democratic,Illinois,https://api.congress.gov/v3/member/S000081?format=json,2.0,,,1981.0,1993.0,,N,,12.0,N,Y,U,35
1325,S000070,"Satterfield, David E., III",Democratic,Virginia,https://api.congress.gov/v3/member/S000070?format=json,3.0,,,1965.0,1981.0,,N,,16.0,N,Y,U,163
1326,S000066,"Sarpalius, Bill",Democratic,Texas,https://api.congress.gov/v3/member/S000066?format=json,13.0,,,1989.0,1995.0,,N,,6.0,N,Y,U,21
1327,S000064,"Sarbanes, Paul S.",Democratic,Maryland,https://api.congress.gov/v3/member/S000064?format=json,,2007.0,1977.0,1971.0,1977.0,N,N,30.0,6.0,Y,Y,U,387
1328,S000059,"Santorum, Rick",Republican,Pennsylvania,https://api.congress.gov/v3/member/S000059?format=json,,2007.0,1995.0,1991.0,1995.0,N,N,12.0,4.0,Y,Y,U,708
1329,S000058,"Santini, James D.",Democratic,Nevada,https://api.congress.gov/v3/member/S000058?format=json,98.0,,,1975.0,1983.0,,N,,8.0,N,Y,U,82
1330,S000056,"Sangmeister, George E.",Democratic,Illinois,https://api.congress.gov/v3/member/S000056?format=json,11.0,,,1989.0,1995.0,,N,,6.0,N,Y,U,35
1331,S000051,"Sanford, Mark",Republican,South Carolina,https://api.congress.gov/v3/member/S000051?format=json,1.0,,,1995.0,2001.0,,N,,6.0,N,Y,U,98
1332,S000045,"Sandman, Charles W., Jr.",Republican,New Jersey,https://api.congress.gov/v3/member/S000045?format=json,2.0,,,1967.0,1975.0,,N,,8.0,N,Y,U,39
1333,S000018,"Salmon, Matt",Republican,Arizona,https://api.congress.gov/v3/member/S000018?format=json,5.0,,,1995.0,2001.0,,N,,6.0,N,Y,U,146
1334,S000014,"Saiki, Patricia",Republican,Hawaii,https://api.congress.gov/v3/member/S000014?format=json,1.0,,,1987.0,1991.0,,N,,4.0,N,Y,U,30
1335,S000005,"Sabo, Martin Olav",Democratic,Minnesota,https://api.congress.gov/v3/member/S000005?format=json,5.0,,,1979.0,2007.0,,N,,28.0,N,Y,U,84
1336,R000558,"Ryan, Leo J.",Democratic,California,https://api.congress.gov/v3/member/R000558?format=json,11.0,,,1973.0,1979.0,,N,,6.0,N,Y,U,79
1337,R000545,"Ruth, Earl B.",Republican,North Carolina,https://api.congress.gov/v3/member/R000545?format=json,8.0,,,1969.0,1975.0,,N,,6.0,N,Y,U,3
1338,R000543,"Russo, Martin A.",Democratic,Illinois,https://api.congress.gov/v3/member/R000543?format=json,3.0,,,1975.0,1993.0,,N,,18.0,N,Y,U,145
1339,R000512,"Ruppe, Philip E.",Republican,Michigan,https://api.congress.gov/v3/member/R000512?format=json,11.0,,,1967.0,1979.0,,N,,12.0,N,Y,U,161
1340,R000510,"Runnels, Harold L.",Democratic,New Mexico,https://api.congress.gov/v3/member/R000510?format=json,2.0,,,1971.0,1981.0,,N,,10.0,N,Y,U,66
1341,R000495,"Rudd, Eldon D.",Republican,Arizona,https://api.congress.gov/v3/member/R000495?format=json,4.0,,,1977.0,1987.0,,N,,10.0,N,Y,U,52
1342,R000489,"Royer, William",Republican,California,https://api.congress.gov/v3/member/R000489?format=json,11.0,,,1979.0,1981.0,,N,,2.0,N,Y,U,3
1343,R000487,"Royce, Edward R.",Republican,California,https://api.congress.gov/v3/member/R000487?format=json,39.0,,,1993.0,2019.0,,N,,26.0,N,Y,U,292
1344,R000485,"Roybal, Edward R.",Democratic,California,https://api.congress.gov/v3/member/R000485?format=json,25.0,,,1963.0,1993.0,,N,,30.0,N,Y,U,717
1345,R000484,"Roy, William R.",Democratic,Kansas,https://api.congress.gov/v3/member/R000484?format=json,2.0,,,1971.0,1975.0,,N,,4.0,N,Y,U,68
1346,R000482,"Rowland, John G.",Republican,Connecticut,https://api.congress.gov/v3/member/R000482?format=json,5.0,,,1985.0,1991.0,,N,,6.0,N,Y,U,33
1347,R000481,"Rowland, J. Roy",Democratic,Georgia,https://api.congress.gov/v3/member/R000481?format=json,8.0,,,1983.0,1995.0,,N,,12.0,N,Y,U,61
1348,R000469,"Rousselot, John H.",Republican,California,https://api.congress.gov/v3/member/R000469?format=json,26.0,,,1961.0,1963.0,,N,,2.0,N,Y,U,177
1349,R000467,"Roush, J. Edward",Democratic,Indiana,https://api.congress.gov/v3/member/R000467?format=json,4.0,,,1959.0,1969.0,,N,,10.0,N,Y,U,67
1350,R000465,"Roukema, Marge",Republican,New Jersey,https://api.congress.gov/v3/member/R000465?format=json,5.0,,,1981.0,2003.0,,N,,22.0,N,Y,U,215
1351,R000459,"Roth, Toby",Republican,Wisconsin,https://api.congress.gov/v3/member/R000459?format=json,8.0,,,1979.0,1997.0,,N,,18.0,N,Y,U,142
1352,R000458,"Rostenkowski, Dan",Democratic,Illinois,https://api.congress.gov/v3/member/R000458?format=json,5.0,,,1959.0,1995.0,,N,,36.0,N,Y,U,391
1353,R000442,"Rosenthal, Benjamin S.",Democratic,New York,https://api.congress.gov/v3/member/R000442?format=json,8.0,,,1961.0,1983.0,,N,,22.0,N,Y,U,377
1354,R000436,"Rose, Charlie",Democratic,North Carolina,https://api.congress.gov/v3/member/R000436?format=json,7.0,,,1973.0,1997.0,,N,,24.0,N,Y,U,196
1355,R000435,"Ros-Lehtinen, Ileana",Republican,Florida,https://api.congress.gov/v3/member/R000435?format=json,27.0,,,1989.0,2019.0,,N,,30.0,N,Y,U,373
1356,R000424,"Rooney, John J.",Democratic,New York,https://api.congress.gov/v3/member/R000424?format=json,14.0,,,1943.0,1975.0,,N,,32.0,N,Y,U,15
1357,R000423,"Rooney, Fred B.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/R000423?format=json,15.0,,,1963.0,1979.0,,N,,16.0,N,Y,U,176
1358,R000422,"Roncallo, Angelo D.",Republican,New York,https://api.congress.gov/v3/member/R000422?format=json,3.0,,,1973.0,1975.0,,N,,2.0,N,Y,U,56
1359,R000421,"Roncalio, Teno",Democratic,Wyoming,https://api.congress.gov/v3/member/R000421?format=json,,,,1965.0,1967.0,,N,,2.0,N,Y,U,139
1360,R000417,"Romero-Barcelo, Carlos A.",Democratic,Puerto Rico,https://api.congress.gov/v3/member/R000417?format=json,,,,1993.0,2001.0,,N,,8.0,N,Y,U,25
1361,R000409,"Rohrabacher, Dana",Republican,California,https://api.congress.gov/v3/member/R000409?format=json,48.0,,,1989.0,2019.0,,N,,30.0,N,Y,U,327
1362,R000401,"Rogers, Paul G.",Democratic,Florida,https://api.congress.gov/v3/member/R000401?format=json,11.0,,,1955.0,1979.0,,N,,24.0,N,Y,U,357
1363,R000395,"Rogers, Harold",Republican,Kentucky,https://api.congress.gov/v3/member/R000395?format=json,5.0,,,1981.0,,,Y,,42.0,N,Y,U,134
1364,R000385,"Roemer, Tim",Democratic,Indiana,https://api.congress.gov/v3/member/R000385?format=json,3.0,,,1991.0,2003.0,,N,,12.0,N,Y,U,89
1365,R000384,"Roemer, Buddy",Democratic,Louisiana,https://api.congress.gov/v3/member/R000384?format=json,4.0,,,1981.0,1989.0,,N,,8.0,N,Y,U,20
1366,R000383,"Roe, Robert A.",Democratic,New Jersey,https://api.congress.gov/v3/member/R000383?format=json,8.0,,,1969.0,1993.0,,N,,24.0,N,Y,U,1430
1367,R000374,"Rodino, Peter W., Jr.",Democratic,New Jersey,https://api.congress.gov/v3/member/R000374?format=json,10.0,,,1949.0,1989.0,,N,,40.0,N,Y,U,638
1368,R000357,"Robison, Howard W.",Republican,New York,https://api.congress.gov/v3/member/R000357?format=json,27.0,,,1957.0,1975.0,,N,,18.0,N,Y,U,42
1369,R000354,"Robinson, Tommy F.",Republican,Arkansas,https://api.congress.gov/v3/member/R000354?format=json,2.0,,,1985.0,1991.0,,N,,6.0,N,Y,U,26
1370,R000337,"Robinson, J. Kenneth",Republican,Virginia,https://api.congress.gov/v3/member/R000337?format=json,7.0,,,1971.0,1985.0,,N,,14.0,N,Y,U,214
1371,R000312,"Roberts, Ray",Democratic,Texas,https://api.congress.gov/v3/member/R000312?format=json,4.0,,,1961.0,1981.0,,N,,20.0,N,Y,U,205
1372,R000307,"Roberts, Pat",Republican,Kansas,https://api.congress.gov/v3/member/R000307?format=json,,2021.0,1997.0,1981.0,1997.0,N,N,24.0,16.0,Y,Y,U,572
1373,R000308,"Roberts, Clint",Republican,South Dakota,https://api.congress.gov/v3/member/R000308?format=json,2.0,,,1981.0,1983.0,,N,,2.0,N,Y,U,10
1374,R000281,"Rivers, Lynn N.",Democratic,Michigan,https://api.congress.gov/v3/member/R000281?format=json,13.0,,,1995.0,2003.0,,N,,8.0,N,Y,U,52
1375,R000277,"Ritter, Don",Republican,Pennsylvania,https://api.congress.gov/v3/member/R000277?format=json,15.0,,,1979.0,1993.0,,N,,14.0,N,Y,U,126
1376,R000268,"Risenhoover, Theodore M.",Democratic,Oklahoma,https://api.congress.gov/v3/member/R000268?format=json,2.0,,,1975.0,1979.0,,N,,4.0,N,Y,U,121
1377,R000262,"Rinaldo, Matthew J.",Republican,New Jersey,https://api.congress.gov/v3/member/R000262?format=json,7.0,,,1973.0,1993.0,,N,,20.0,N,Y,U,354
1378,R000252,"Riggs, Frank",Republican,California,https://api.congress.gov/v3/member/R000252?format=json,1.0,,,1991.0,1993.0,,N,,2.0,N,Y,U,74
1379,R000249,"Riegle, Donald W., Jr.",Democratic,Michigan,https://api.congress.gov/v3/member/R000249?format=json,,1995.0,1977.0,1967.0,1977.0,N,N,18.0,10.0,Y,Y,U,722
1380,B000839,"Brinkley, Jack",Democratic,Georgia,https://api.congress.gov/v3/member/B000839?format=json,3.0,,,1967.0,1983.0,,N,,16.0,N,Y,U,265
1381,B000817,"Brewster, Bill K.",Democratic,Oklahoma,https://api.congress.gov/v3/member/B000817?format=json,3.0,,,1991.0,1997.0,,N,,6.0,N,Y,U,23
1382,B000798,"Brennan, Joseph E.",Democratic,Maine,https://api.congress.gov/v3/member/B000798?format=json,1.0,,,1987.0,1991.0,,N,,4.0,N,Y,U,18
1383,B000788,"Breckinridge, John B.",Democratic,Kentucky,https://api.congress.gov/v3/member/B000788?format=json,6.0,,,1973.0,1979.0,,N,,6.0,N,Y,U,56
1384,B000780,"Breaux, John B.",Democratic,Louisiana,https://api.congress.gov/v3/member/B000780?format=json,,2005.0,1987.0,1971.0,1987.0,N,N,18.0,16.0,Y,Y,U,713
1385,B000778,"Bray, William G.",Republican,Indiana,https://api.congress.gov/v3/member/B000778?format=json,6.0,,,1951.0,1975.0,,N,,24.0,N,Y,U,11
1386,B000771,"Brasco, Frank",Democratic,New York,https://api.congress.gov/v3/member/B000771?format=json,11.0,,,1967.0,1975.0,,N,,8.0,N,Y,U,23
1387,B000736,"Brademas, John",Democratic,Indiana,https://api.congress.gov/v3/member/B000736?format=json,3.0,,,1959.0,1981.0,,N,,22.0,N,Y,U,235
1388,B000711,"Boxer, Barbara",Democratic,California,https://api.congress.gov/v3/member/B000711?format=json,,2017.0,1993.0,1983.0,1993.0,N,N,24.0,10.0,Y,Y,U,1550
1389,B000682,"Bowen, David R.",Democratic,Mississippi,https://api.congress.gov/v3/member/B000682?format=json,2.0,,,1973.0,1983.0,,N,,10.0,N,Y,U,143
1390,B000666,"Boulter, Beau",Republican,Texas,https://api.congress.gov/v3/member/B000666?format=json,13.0,,,1985.0,1989.0,,N,,4.0,N,Y,U,18
1391,B000657,"Boucher, Rick",Democratic,Virginia,https://api.congress.gov/v3/member/B000657?format=json,9.0,,,1983.0,2011.0,,N,,28.0,N,Y,U,172
1392,B000648,"Bosco, Douglas H.",Democratic,California,https://api.congress.gov/v3/member/B000648?format=json,1.0,,,1983.0,1991.0,,N,,8.0,N,Y,U,49
1393,B000644,"Borski, Robert A.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/B000644?format=json,3.0,,,1983.0,2003.0,,N,,20.0,N,Y,U,58
1394,B000622,"Bono, Sonny",Republican,California,https://api.congress.gov/v3/member/B000622?format=json,44.0,,,1995.0,1999.0,,N,,4.0,N,Y,U,16
1395,B000620,"Bonker, Don",Democratic,Washington,https://api.congress.gov/v3/member/B000620?format=json,3.0,,,1975.0,1989.0,,N,,14.0,N,Y,U,166
1396,B000619,"Bonior, David E.",Democratic,Michigan,https://api.congress.gov/v3/member/B000619?format=json,10.0,,,1977.0,2003.0,,N,,26.0,N,Y,U,237
1397,B000617,"Bonilla, Henry",Republican,Texas,https://api.congress.gov/v3/member/B000617?format=json,23.0,,,1993.0,2007.0,,N,,14.0,N,Y,U,53
1398,B000615,"Boner, William H.",Democratic,Tennessee,https://api.congress.gov/v3/member/B000615?format=json,5.0,,,1979.0,1989.0,,N,,10.0,N,Y,U,58
1399,B000605,"Bolling, Richard",Democratic,Missouri,https://api.congress.gov/v3/member/B000605?format=json,5.0,,,1949.0,1983.0,,N,,34.0,N,Y,U,235
1400,B000600,"Boland, Edward P.",Democratic,Massachusetts,https://api.congress.gov/v3/member/B000600?format=json,2.0,,,1953.0,1989.0,,N,,36.0,N,Y,U,190
1401,B000592,"Boggs, Corinne C. (Lindy)",Democratic,Louisiana,https://api.congress.gov/v3/member/B000592?format=json,2.0,,,1973.0,1991.0,,N,,18.0,N,Y,U,114
1402,B000589,"Boehner, John A.",Republican,Ohio,https://api.congress.gov/v3/member/B000589?format=json,8.0,,,1991.0,2015.0,,N,,24.0,N,Y,U,158
1403,B000586,"Boehlert, Sherwood",Republican,New York,https://api.congress.gov/v3/member/B000586?format=json,24.0,,,1983.0,2007.0,,N,,24.0,N,Y,U,166
1404,B000576,"Blute, Peter I.",Republican,Massachusetts,https://api.congress.gov/v3/member/B000576?format=json,3.0,,,1993.0,1997.0,,N,,4.0,N,Y,U,26
1405,B000574,"Blumenauer, Earl",Democratic,Oregon,https://api.congress.gov/v3/member/B000574?format=json,3.0,,,1995.0,,,Y,,28.0,N,Y,U,473
1406,B000567,"Blouin, Michael",Democratic,Iowa,https://api.congress.gov/v3/member/B000567?format=json,2.0,,,1975.0,1979.0,,N,,4.0,N,Y,U,49
1407,B000556,"Bliley, Tom",Republican,Virginia,https://api.congress.gov/v3/member/B000556?format=json,7.0,,,1981.0,2001.0,,N,,20.0,N,Y,U,142
1408,B000551,"Blaz, Ben G.",Republican,Guam,https://api.congress.gov/v3/member/B000551?format=json,,,,1985.0,1993.0,,N,,8.0,N,Y,U,31
1409,B000550,"Blatnik, John Anton",Democratic,Minnesota,https://api.congress.gov/v3/member/B000550?format=json,8.0,,,1947.0,1975.0,,N,,28.0,N,Y,U,65
1410,B000538,"Blanchard, James",Democratic,Michigan,https://api.congress.gov/v3/member/B000538?format=json,18.0,,,1975.0,1983.0,,N,,8.0,N,Y,U,89
1411,B000517,"Blackwell, Lucien E.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/B000517?format=json,2.0,,,1991.0,1995.0,,N,,4.0,N,Y,U,12
1412,B000506,"Blackburn, Ben",Republican,Georgia,https://api.congress.gov/v3/member/B000506?format=json,4.0,,,1967.0,1975.0,,N,,8.0,N,Y,U,38
