Unnamed: 0,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year,Current Senator,Current House Rep,Years in Senate,Years in House,Served in Senate,Served in House,Gender,Bill
805,D000609,"Driehaus, Steve",Democratic,Ohio,https://api.congress.gov/v3/member/D000609?format=json,1.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,18
806,M001173,"Massa, Eric J. J.",Democratic,New York,https://api.congress.gov/v3/member/M001173?format=json,29.0,,,2009.0,2010.0,,N,,1.0,N,Y,M,9
807,M001171,"Maffei, Daniel B.",Democratic,New York,https://api.congress.gov/v3/member/M001171?format=json,24.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,35
808,T000469,"Tonko, Paul",Democratic,New York,https://api.congress.gov/v3/member/T000469?format=json,20.0,,,2009.0,,,Y,,14.0,N,Y,U,174
809,M001174,"McMahon, Michael E.",Democratic,New York,https://api.congress.gov/v3/member/M001174?format=json,13.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,20
810,T000468,"Titus, Dina",Democratic,Nevada,https://api.congress.gov/v3/member/T000468?format=json,1.0,,,2009.0,2011.0,,N,,2.0,N,Y,F,164
811,T000466,"Teague, Harry",Democratic,New Mexico,https://api.congress.gov/v3/member/T000466?format=json,2.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,36
812,L000567,"Lance, Leonard",Republican,New Jersey,https://api.congress.gov/v3/member/L000567?format=json,7.0,,,2009.0,2019.0,,N,,10.0,N,Y,M,89
813,A000364,"Adler, John H.",Democratic,New Jersey,https://api.congress.gov/v3/member/A000364?format=json,3.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,26
814,K000369,"Kissell, Larry",Democratic,North Carolina,https://api.congress.gov/v3/member/K000369?format=json,8.0,,,2009.0,2013.0,,N,,4.0,N,Y,M,48
815,H001045,"Harper, Gregg",Republican,Mississippi,https://api.congress.gov/v3/member/H001045?format=json,3.0,,,2009.0,2019.0,,N,,10.0,N,Y,M,70
816,L000569,"Luetkemeyer, Blaine",Republican,Missouri,https://api.congress.gov/v3/member/L000569?format=json,3.0,,,2009.0,,,Y,,14.0,N,Y,M,205
817,P000594,"Paulsen, Erik",Republican,Minnesota,https://api.congress.gov/v3/member/P000594?format=json,3.0,,,2009.0,2019.0,,N,,10.0,N,Y,M,176
818,S001178,"Schauer, Mark H.",Democratic,Michigan,https://api.congress.gov/v3/member/S001178?format=json,7.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,20
819,P000597,"Pingree, Chellie",Democratic,Maine,https://api.congress.gov/v3/member/P000597?format=json,1.0,,,2009.0,,,Y,,14.0,N,Y,F,145
820,K000371,"Kratovil, Frank,  Jr.",Democratic,Maryland,https://api.congress.gov/v3/member/K000371?format=json,1.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,25
821,F000456,"Fleming, John",Republican,Louisiana,https://api.congress.gov/v3/member/F000456?format=json,4.0,,,2009.0,2017.0,,N,,8.0,N,Y,M,70
822,C001079,"Cao, Anh ""Joseph""",Republican,Louisiana,https://api.congress.gov/v3/member/C001079?format=json,2.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,25
823,G000558,"Guthrie, Brett",Republican,Kentucky,https://api.congress.gov/v3/member/G000558?format=json,2.0,,,2009.0,,,Y,,14.0,N,Y,M,111
824,J000290,"Jenkins, Lynn",Republican,Kansas,https://api.congress.gov/v3/member/J000290?format=json,2.0,,,2009.0,2019.0,,N,,10.0,N,Y,F,108
825,S001179,"Schock, Aaron",Republican,Illinois,https://api.congress.gov/v3/member/S001179?format=json,18.0,,,2009.0,2015.0,,N,,6.0,N,Y,M,84
826,H001044,"Halvorson, Deborah L.",Democratic,Illinois,https://api.congress.gov/v3/member/H001044?format=json,11.0,,,2009.0,2011.0,,N,,2.0,N,Y,F,29
827,M001175,"Minnick, Walter",Democratic,Idaho,https://api.congress.gov/v3/member/M001175?format=json,1.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,28
828,K000370,"Kosmas, Suzanne M.",Democratic,Florida,https://api.congress.gov/v3/member/K000370?format=json,24.0,,,2009.0,2011.0,,N,,2.0,N,Y,F,21
829,R000583,"Rooney, Thomas J.",Republican,Florida,https://api.congress.gov/v3/member/R000583?format=json,17.0,,,2009.0,2019.0,,N,,10.0,N,Y,M,78
830,P000599,"Posey, Bill",Republican,Florida,https://api.congress.gov/v3/member/P000599?format=json,8.0,,,2009.0,,,Y,,14.0,N,Y,M,214
831,G000556,"Grayson, Alan",Democratic,Florida,https://api.congress.gov/v3/member/G000556?format=json,9.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,290
832,H001047,"Himes, James A.",Democratic,Connecticut,https://api.congress.gov/v3/member/H001047?format=json,4.0,,,2009.0,,,Y,,14.0,N,Y,M,100
833,C001077,"Coffman, Mike",Republican,Colorado,https://api.congress.gov/v3/member/C001077?format=json,6.0,,,2009.0,2019.0,,N,,10.0,N,Y,M,100
834,M001172,"Markey, Betsy",Democratic,Colorado,https://api.congress.gov/v3/member/M001172?format=json,4.0,,,2009.0,2011.0,,N,,2.0,N,Y,F,29
835,P000598,"Polis, Jared",Democratic,Colorado,https://api.congress.gov/v3/member/P000598?format=json,2.0,,,2009.0,2019.0,,N,,10.0,N,Y,M,250
836,H001048,"Hunter, Duncan D.",Republican,California,https://api.congress.gov/v3/member/H001048?format=json,50.0,,,2009.0,2020.0,,N,,11.0,N,Y,M,129
837,M001177,"McClintock, Tom",Republican,California,https://api.congress.gov/v3/member/M001177?format=json,5.0,,,2009.0,,,Y,,14.0,N,Y,M,123
838,G000557,"Griffith, Parker",Republican,Alabama,https://api.congress.gov/v3/member/G000557?format=json,5.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,11
839,B001264,"Bright, Bobby",Democratic,Alabama,https://api.congress.gov/v3/member/B001264?format=json,2.0,,,2009.0,2011.0,,N,,2.0,N,Y,M,18
840,K000373,"Kaufman, Edward E.",Democratic,Delaware,https://api.congress.gov/v3/member/K000373?format=json,,2010.0,2009.0,,,N,,1.0,,Y,N,M,23
841,B001266,"Burris, Roland",Democratic,Illinois,https://api.congress.gov/v3/member/B001266?format=json,,2010.0,2009.0,,,N,,1.0,,Y,N,M,60
842,H001049,"Hagan, Kay R.",Democratic,North Carolina,https://api.congress.gov/v3/member/H001049?format=json,,2015.0,2009.0,,,N,,6.0,,Y,N,F,266
843,J000291,"Johanns, Mike",Republican,Nebraska,https://api.congress.gov/v3/member/J000291?format=json,,2015.0,2009.0,,,N,,6.0,,Y,N,M,169
844,B001265,"Begich, Mark",Democratic,Alaska,https://api.congress.gov/v3/member/B001265?format=json,,2015.0,2009.0,,,N,,6.0,,Y,N,M,296
845,E000290,"Edwards, Donna F.",Democratic,Maryland,https://api.congress.gov/v3/member/E000290?format=json,4.0,,,2008.0,2017.0,,N,,9.0,N,Y,F,58
846,C001074,"Childers, Travis",Democratic,Mississippi,https://api.congress.gov/v3/member/C001074?format=json,1.0,,,2008.0,2011.0,,N,,3.0,N,Y,M,19
847,S001176,"Scalise, Steve",Republican,Louisiana,https://api.congress.gov/v3/member/S001176?format=json,1.0,,,2008.0,,,Y,,15.0,N,Y,M,101
848,F000454,"Foster, Bill",Democratic,Illinois,https://api.congress.gov/v3/member/F000454?format=json,11.0,,,2008.0,2011.0,,N,,3.0,N,Y,M,218
849,C001072,"Carson, Andre",Democratic,Indiana,https://api.congress.gov/v3/member/C001072?format=json,7.0,,,2008.0,,,Y,,15.0,N,Y,M,143
850,T000465,"Tsongas, Niki",Democratic,Massachusetts,https://api.congress.gov/v3/member/T000465?format=json,3.0,,,2007.0,2019.0,,N,,12.0,N,Y,F,64
851,D000217,"DeLay, Tom",Republican,Texas,https://api.congress.gov/v3/member/D000217?format=json,22.0,,,1985.0,2007.0,,N,,22.0,N,Y,U,159
852,B000461,"Bilbray, Brian P.",Republican,California,https://api.congress.gov/v3/member/B000461?format=json,50.0,,,1995.0,2001.0,,N,,6.0,N,Y,U,118
853,C001064,"Campbell, John",Republican,California,https://api.congress.gov/v3/member/C001064?format=json,45.0,,,2005.0,2015.0,,N,,10.0,N,Y,M,87
854,S001164,"Schmidt, Jean",Republican,Ohio,https://api.congress.gov/v3/member/S001164?format=json,2.0,,,2005.0,2013.0,,N,,8.0,N,Y,F,32
855,K000333,"Krueger, Robert C.",Democratic,Texas,https://api.congress.gov/v3/member/K000333?format=json,,1995.0,1993.0,1975.0,1979.0,N,N,2.0,4.0,Y,Y,U,35
856,D000294,"DeWine, Mike",Republican,Ohio,https://api.congress.gov/v3/member/D000294?format=json,,2007.0,1995.0,1983.0,1991.0,N,N,12.0,8.0,Y,Y,U,504
857,D000064,"Daschle, Thomas A.",Democratic,South Dakota,https://api.congress.gov/v3/member/D000064?format=json,,2005.0,1987.0,1979.0,1987.0,N,N,18.0,8.0,Y,Y,U,973
858,M001163,"Matsui, Doris O.",Democratic,California,https://api.congress.gov/v3/member/M001163?format=json,7.0,,,2005.0,,,Y,,18.0,N,Y,F,234
859,R000243,"Ridge, Thomas J.",Republican,Pennsylvania,https://api.congress.gov/v3/member/R000243?format=json,21.0,,,1983.0,1995.0,,N,,12.0,N,Y,U,62
860,R000232,"Richmond, Frederick W.",Democratic,New York,https://api.congress.gov/v3/member/R000232?format=json,14.0,,,1975.0,1983.0,,N,,8.0,N,Y,U,184
861,R000229,"Richardson, Bill",Democratic,New Mexico,https://api.congress.gov/v3/member/R000229?format=json,3.0,,,1983.0,1999.0,,N,,16.0,N,Y,U,321
862,R000188,"Rhodes, John J.",Republican,Arizona,https://api.congress.gov/v3/member/R000188?format=json,1.0,,,1953.0,1983.0,,N,,30.0,N,Y,U,210
863,R000189,"Rhodes, John J., III",Republican,Arizona,https://api.congress.gov/v3/member/R000189?format=json,1.0,,,1987.0,1993.0,,N,,6.0,N,Y,U,57
864,R000178,"Reynolds, Mel",Democratic,Illinois,https://api.congress.gov/v3/member/R000178?format=json,2.0,,,1993.0,1997.0,,N,,4.0,N,Y,U,12
865,R000165,"Reuss, Henry S.",Democratic,Wisconsin,https://api.congress.gov/v3/member/R000165?format=json,5.0,,,1955.0,1983.0,,N,,28.0,N,Y,U,168
866,R000150,"Reid, Ogden R.",Democratic,New York,https://api.congress.gov/v3/member/R000150?format=json,24.0,,,1963.0,1975.0,,N,,12.0,N,Y,U,85
867,R000146,"Reid, Harry",Democratic,Nevada,https://api.congress.gov/v3/member/R000146?format=json,,2017.0,1987.0,1983.0,1987.0,N,N,30.0,4.0,Y,Y,U,1995
868,R000141,"Regula, Ralph",Republican,Ohio,https://api.congress.gov/v3/member/R000141?format=json,16.0,,,1973.0,2009.0,,N,,36.0,N,Y,U,241
869,R000134,"Rees, Thomas M.",Democratic,California,https://api.congress.gov/v3/member/R000134?format=json,23.0,,,1965.0,1977.0,,N,,12.0,N,Y,U,86
870,R000080,"Ray, Richard B.",Democratic,Georgia,https://api.congress.gov/v3/member/R000080?format=json,3.0,,,1983.0,1993.0,,N,,10.0,N,Y,U,21
871,R000067,"Ratchford, William R.",Democratic,Connecticut,https://api.congress.gov/v3/member/R000067?format=json,5.0,,,1979.0,1985.0,,N,,6.0,N,Y,U,25
872,R000065,"Rarick, John R.",Democratic,Louisiana,https://api.congress.gov/v3/member/R000065?format=json,6.0,,,1967.0,1975.0,,N,,8.0,N,Y,U,124
873,R000053,"Rangel, Charles B.",Democratic,New York,https://api.congress.gov/v3/member/R000053?format=json,13.0,,,1971.0,2017.0,,N,,46.0,N,Y,U,1048
874,R000041,"Randall, William J.",Democratic,Missouri,https://api.congress.gov/v3/member/R000041?format=json,4.0,,,1959.0,1977.0,,N,,18.0,N,Y,U,98
875,R000033,"Ramstad, Jim",Republican,Minnesota,https://api.congress.gov/v3/member/R000033?format=json,3.0,,,1991.0,2009.0,,N,,18.0,N,Y,U,180
876,R000012,"Railsback, Thomas F.",Republican,Illinois,https://api.congress.gov/v3/member/R000012?format=json,19.0,,,1967.0,1983.0,,N,,16.0,N,Y,U,244
877,R000011,"Rahall, Nick J., II",Democratic,West Virginia,https://api.congress.gov/v3/member/R000011?format=json,3.0,,,1977.0,2015.0,,N,,38.0,N,Y,U,410
878,R000004,"Radanovich, George",Republican,California,https://api.congress.gov/v3/member/R000004?format=json,19.0,,,1995.0,2011.0,,N,,16.0,N,Y,U,102
879,Q000016,"Quinn, Jack",Republican,New York,https://api.congress.gov/v3/member/Q000016?format=json,27.0,,,1993.0,2005.0,,N,,12.0,N,Y,U,59
880,Q000013,"Quillen, James H. (Jimmy)",Republican,Tennessee,https://api.congress.gov/v3/member/Q000013?format=json,1.0,,,1963.0,1997.0,,N,,34.0,N,Y,U,551
881,Q000010,"Quie, Albert H.",Republican,Minnesota,https://api.congress.gov/v3/member/Q000010?format=json,1.0,,,1957.0,1979.0,,N,,22.0,N,Y,U,159
882,Q000007,"Quayle, Dan",Republican,Indiana,https://api.congress.gov/v3/member/Q000007?format=json,,1991.0,1981.0,1977.0,1981.0,N,N,10.0,4.0,Y,Y,U,301
883,P000574,"Pursell, Carl D.",Republican,Michigan,https://api.congress.gov/v3/member/P000574?format=json,2.0,,,1977.0,1993.0,,N,,16.0,N,Y,U,73
884,P000555,"Pryce, Deborah",Republican,Ohio,https://api.congress.gov/v3/member/P000555?format=json,15.0,,,1993.0,2009.0,,N,,16.0,N,Y,U,204
885,P000546,"Pritchard, Joel",Republican,Washington,https://api.congress.gov/v3/member/P000546?format=json,1.0,,,1973.0,1985.0,,N,,12.0,N,Y,U,75
886,P000528,"Price, Robert D.",Republican,Texas,https://api.congress.gov/v3/member/P000528?format=json,13.0,,,1967.0,1975.0,,N,,8.0,N,Y,U,47
887,P000522,"Price, Melvin",Democratic,Illinois,https://api.congress.gov/v3/member/P000522?format=json,21.0,,,1945.0,1989.0,,N,,44.0,N,Y,U,579
888,P000520,"Preyer, Richardson",Democratic,North Carolina,https://api.congress.gov/v3/member/P000520?format=json,6.0,,,1969.0,1981.0,,N,,12.0,N,Y,U,96
889,P000513,"Pressler, Larry",Republican,South Dakota,https://api.congress.gov/v3/member/P000513?format=json,,1997.0,1979.0,1975.0,1979.0,N,N,18.0,4.0,Y,Y,U,768
890,P000485,"Powell, Walter E.",Republican,Ohio,https://api.congress.gov/v3/member/P000485?format=json,8.0,,,1971.0,1975.0,,N,,4.0,N,Y,U,4
891,P000452,"Poshard, Glenn",Democratic,Illinois,https://api.congress.gov/v3/member/P000452?format=json,19.0,,,1989.0,1999.0,,N,,10.0,N,Y,U,30
892,P000444,"Porter, John Edward",Republican,Illinois,https://api.congress.gov/v3/member/P000444?format=json,10.0,,,1979.0,2001.0,,N,,22.0,N,Y,U,227
893,P000422,"Pomeroy, Earl",Democratic,North Dakota,https://api.congress.gov/v3/member/P000422?format=json,,,,1993.0,2011.0,,N,,18.0,N,Y,U,166
894,P000419,"Pombo, Richard W.",Republican,California,https://api.congress.gov/v3/member/P000419?format=json,11.0,,,1993.0,2007.0,,N,,14.0,N,Y,U,134
895,P000399,"Podell, Bertram L.",Democratic,New York,https://api.congress.gov/v3/member/P000399?format=json,13.0,,,1967.0,1975.0,,N,,8.0,N,Y,U,65
896,P000398,"Poage, W. R.",Democratic,Texas,https://api.congress.gov/v3/member/P000398?format=json,11.0,,,1937.0,1979.0,,N,,42.0,N,Y,U,32
897,P000348,"Pike, Otis G.",Democratic,New York,https://api.congress.gov/v3/member/P000348?format=json,1.0,,,1961.0,1979.0,,N,,18.0,N,Y,U,35
898,P000328,"Pickle, J. J.",Democratic,Texas,https://api.congress.gov/v3/member/P000328?format=json,10.0,,,1963.0,1995.0,,N,,32.0,N,Y,U,282
899,P000326,"Pickett, Owen B.",Democratic,Virginia,https://api.congress.gov/v3/member/P000326?format=json,2.0,,,1987.0,2001.0,,N,,14.0,N,Y,U,62
900,P000280,"Peyser, Peter A.",Democratic,New York,https://api.congress.gov/v3/member/P000280?format=json,23.0,,,1971.0,1977.0,,N,,6.0,N,Y,U,274
901,P000273,"Pettis, Shirley N.",Republican,California,https://api.congress.gov/v3/member/P000273?format=json,37.0,,,1975.0,1979.0,,N,,4.0,N,Y,U,25
902,P000272,"Pettis, Jerry L.",Republican,California,https://api.congress.gov/v3/member/P000272?format=json,37.0,,,1967.0,1977.0,,N,,10.0,N,Y,U,79
903,P000265,"Petri, Thomas E.",Republican,Wisconsin,https://api.congress.gov/v3/member/P000265?format=json,6.0,,,1979.0,2015.0,,N,,36.0,N,Y,U,279
904,P000259,"Peterson, Douglas (Pete)",Democratic,Florida,https://api.congress.gov/v3/member/P000259?format=json,2.0,,,1991.0,1997.0,,N,,6.0,N,Y,U,27
905,P000258,"Peterson, Collin C.",Democratic,Minnesota,https://api.congress.gov/v3/member/P000258?format=json,7.0,,,1991.0,2021.0,,N,,30.0,N,Y,U,210
906,P000229,"Perkins, Carl C.",Democratic,Kentucky,https://api.congress.gov/v3/member/P000229?format=json,7.0,,,1984.0,1993.0,,N,,9.0,N,Y,U,29
907,P000230,"Perkins, Carl Dewey",Democratic,Kentucky,https://api.congress.gov/v3/member/P000230?format=json,7.0,,,1949.0,1985.0,,N,,36.0,N,Y,U,401
908,P000218,"Pepper, Claude",Democratic,Florida,https://api.congress.gov/v3/member/P000218?format=json,18.0,1951.0,1935.0,1963.0,1991.0,N,N,16.0,28.0,Y,Y,U,1158
909,P000215,"Penny, Timothy J.",Democratic,Minnesota,https://api.congress.gov/v3/member/P000215?format=json,1.0,,,1983.0,1995.0,,N,,12.0,N,Y,U,161
910,P000197,"Pelosi, Nancy",Democratic,California,https://api.congress.gov/v3/member/P000197?format=json,11.0,,,1987.0,,,Y,,36.0,N,Y,U,197
911,P000170,"Pease, Donald J.",Democratic,Ohio,https://api.congress.gov/v3/member/P000170?format=json,13.0,,,1977.0,1993.0,,N,,16.0,N,Y,U,198
912,P000152,"Payne, Lewis F., Jr.",Democratic,Virginia,https://api.congress.gov/v3/member/P000152?format=json,5.0,,,1987.0,1997.0,,N,,10.0,N,Y,U,23
913,P000149,"Payne, Donald M.",Democratic,New Jersey,https://api.congress.gov/v3/member/P000149?format=json,10.0,,,1989.0,2012.0,,N,,23.0,N,Y,U,170
914,P000148,"Paxon, Bill",Republican,New York,https://api.congress.gov/v3/member/P000148?format=json,27.0,,,1989.0,1999.0,,N,,10.0,N,Y,U,44
915,P000583,"Paul, Ron",Republican,Texas,https://api.congress.gov/v3/member/P000583?format=json,14.0,,,1975.0,1977.0,,N,,2.0,N,Y,U,667
916,P000134,"Pattison, Edward W.",Democratic,New York,https://api.congress.gov/v3/member/P000134?format=json,29.0,,,1975.0,1979.0,,N,,4.0,N,Y,U,43
