Unnamed: 0,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year,Current Senator,Current House Rep,Years in Senate,Years in House,Served in Senate,Served in House,Gender,Bill
1916,C000653,"Combest, Larry",Republican,Texas,https://api.congress.gov/v3/member/C000653?format=json,19.0,,,1985.0,2003.0,,N,,18.0,N,Y,U,67
1917,C000646,"Colorado, Antonio",Democratic,Puerto Rico,https://api.congress.gov/v3/member/C000646?format=json,,,,1991.0,1993.0,,N,,2.0,N,Y,U,2
1918,C000640,"Collins, Mac",Republican,Georgia,https://api.congress.gov/v3/member/C000640?format=json,8.0,,,1993.0,2005.0,,N,,12.0,N,Y,U,114
1919,C000638,"Collins, James M.",Republican,Texas,https://api.congress.gov/v3/member/C000638?format=json,3.0,,,1967.0,1983.0,,N,,16.0,N,Y,U,169
1920,C000634,"Collins, Cardiss",Democratic,Illinois,https://api.congress.gov/v3/member/C000634?format=json,7.0,,,1973.0,1997.0,,N,,24.0,N,Y,U,466
1921,C000633,"Collins, Barbara-Rose",Democratic,Michigan,https://api.congress.gov/v3/member/C000633?format=json,15.0,,,1991.0,1997.0,,N,,6.0,N,Y,U,28
1922,C000629,"Collier, Harold R.",Republican,Illinois,https://api.congress.gov/v3/member/C000629?format=json,6.0,,,1957.0,1975.0,,N,,18.0,N,Y,U,65
1923,C000621,"Coleman, Ronald D.",Democratic,Texas,https://api.congress.gov/v3/member/C000621?format=json,16.0,,,1983.0,1997.0,,N,,14.0,N,Y,U,84
1924,C000618,"Coleman, E. Thomas",Republican,Missouri,https://api.congress.gov/v3/member/C000618?format=json,6.0,,,1977.0,1993.0,,N,,16.0,N,Y,U,109
1925,C000598,"Cohen, William S.",Republican,Maine,https://api.congress.gov/v3/member/C000598?format=json,,1997.0,1979.0,1973.0,1979.0,N,N,18.0,6.0,Y,Y,U,558
1926,C000581,"Coelho, Anthony Lee",Democratic,California,https://api.congress.gov/v3/member/C000581?format=json,15.0,,,1979.0,1991.0,,N,,12.0,N,Y,U,133
1927,C000560,"Coburn, Tom",Republican,Oklahoma,https://api.congress.gov/v3/member/C000560?format=json,,2015.0,2005.0,1995.0,2001.0,N,N,10.0,6.0,Y,Y,U,1124
1928,C000556,"Coble, Howard",Republican,North Carolina,https://api.congress.gov/v3/member/C000556?format=json,6.0,,,1985.0,2015.0,,N,,30.0,N,Y,U,329
1929,C000555,"Cobey, William W.",Republican,North Carolina,https://api.congress.gov/v3/member/C000555?format=json,4.0,,,1985.0,1987.0,,N,,2.0,N,Y,U,10
1930,C000542,"Coats, Daniel",Republican,Indiana,https://api.congress.gov/v3/member/C000542?format=json,,1999.0,1989.0,1981.0,1989.0,N,N,10.0,8.0,Y,Y,U,427
1931,C000537,"Clyburn, James E.",Democratic,South Carolina,https://api.congress.gov/v3/member/C000537?format=json,6.0,,,1993.0,,,Y,,30.0,N,Y,U,113
1932,C000523,"Clinger, William F., Jr.",Republican,Pennsylvania,https://api.congress.gov/v3/member/C000523?format=json,5.0,,,1979.0,1997.0,,N,,18.0,N,Y,U,118
1933,C000512,"Cleveland, James C.",Republican,New Hampshire,https://api.congress.gov/v3/member/C000512?format=json,2.0,,,1963.0,1981.0,,N,,18.0,N,Y,U,101
1934,C000503,"Clement, Bob",Democratic,Tennessee,https://api.congress.gov/v3/member/C000503?format=json,5.0,,,1987.0,2003.0,,N,,16.0,N,Y,U,66
1935,C000494,"Clayton, Eva M.",Democratic,North Carolina,https://api.congress.gov/v3/member/C000494?format=json,1.0,,,1991.0,2003.0,,N,,12.0,N,Y,U,39
1936,C000488,"Clay, William (Bill)",Democratic,Missouri,https://api.congress.gov/v3/member/C000488?format=json,1.0,,,1969.0,2001.0,,N,,32.0,N,Y,U,241
1937,C000476,"Clawson, Del",Republican,California,https://api.congress.gov/v3/member/C000476?format=json,33.0,,,1963.0,1979.0,,N,,16.0,N,Y,U,47
1938,C000475,"Clausen, Don H.",Republican,California,https://api.congress.gov/v3/member/C000475?format=json,2.0,,,1963.0,1983.0,,N,,20.0,N,Y,U,174
1939,C000462,"Clarke, James McC.",Democratic,North Carolina,https://api.congress.gov/v3/member/C000462?format=json,11.0,,,1983.0,1985.0,,N,,2.0,N,Y,U,12
1940,C000431,"Clark, Frank M.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/C000431?format=json,25.0,,,1955.0,1975.0,,N,,20.0,N,Y,U,50
1941,C000409,"Clancy, Donald D.",Republican,Ohio,https://api.congress.gov/v3/member/C000409?format=json,2.0,,,1961.0,1977.0,,N,,16.0,N,Y,U,74
1942,C000385,"Chrysler, Dick",Republican,Michigan,https://api.congress.gov/v3/member/C000385?format=json,8.0,,,1995.0,1997.0,,N,,2.0,N,Y,U,8
1943,C000377,"Christensen, Jon",Republican,Nebraska,https://api.congress.gov/v3/member/C000377?format=json,2.0,,,1995.0,1999.0,,N,,4.0,N,Y,U,21
1944,C000371,"Chisholm, Shirley",Democratic,New York,https://api.congress.gov/v3/member/C000371?format=json,12.0,,,1969.0,1983.0,,N,,14.0,N,Y,U,64
1945,C000345,"Chenoweth-Hage, Helen",Republican,Idaho,https://api.congress.gov/v3/member/C000345?format=json,1.0,,,1995.0,2001.0,,N,,6.0,N,Y,U,49
1946,C000344,"Cheney, Dick",Republican,Wyoming,https://api.congress.gov/v3/member/C000344?format=json,,,,1979.0,1991.0,,N,,12.0,N,Y,U,31
1947,C000322,"Chappie, Eugene A.",Republican,California,https://api.congress.gov/v3/member/C000322?format=json,2.0,,,1981.0,1987.0,,N,,6.0,N,Y,U,26
1948,C000321,"Chappell, Bill, Jr.",Democratic,Florida,https://api.congress.gov/v3/member/C000321?format=json,4.0,,,1969.0,1989.0,,N,,20.0,N,Y,U,331
1949,C000312,"Chapman, Jim",Democratic,Texas,https://api.congress.gov/v3/member/C000312?format=json,1.0,,,1985.0,1997.0,,N,,12.0,N,Y,U,37
1950,C000293,"Chandler, Rod D.",Republican,Washington,https://api.congress.gov/v3/member/C000293?format=json,8.0,,,1983.0,1993.0,,N,,10.0,N,Y,U,65
1951,C000286,"Chambliss, Saxby",Republican,Georgia,https://api.congress.gov/v3/member/C000286?format=json,,2015.0,2003.0,1995.0,2003.0,N,N,12.0,8.0,Y,Y,U,467
1952,C000275,"Chamberlain, Charles E.",Republican,Michigan,https://api.congress.gov/v3/member/C000275?format=json,6.0,,,1957.0,1975.0,,N,,18.0,N,Y,U,27
1953,C000263,"Cederberg, Elford A.",Republican,Michigan,https://api.congress.gov/v3/member/C000263?format=json,10.0,,,1953.0,1979.0,,N,,26.0,N,Y,U,75
1954,C000261,"Cavanaugh, John J.",Democratic,Nebraska,https://api.congress.gov/v3/member/C000261?format=json,2.0,,,1977.0,1981.0,,N,,4.0,N,Y,U,43
1955,C000243,"Castle, Michael N.",Republican,Delaware,https://api.congress.gov/v3/member/C000243?format=json,,,,1993.0,2011.0,,N,,18.0,N,Y,U,299
1956,C000228,"Casey, Bob",Democratic,Texas,https://api.congress.gov/v3/member/C000228?format=json,22.0,,,1959.0,1977.0,,N,,18.0,N,Y,U,52
1957,C000201,"Carter, Tim Lee",Republican,Kentucky,https://api.congress.gov/v3/member/C000201?format=json,5.0,,,1965.0,1981.0,,N,,16.0,N,Y,U,169
1958,C000178,"Carr, Bob",Democratic,Michigan,https://api.congress.gov/v3/member/C000178?format=json,8.0,,,1975.0,1981.0,,N,,6.0,N,Y,U,138
1959,C000165,"Carney, William",Republican,New York,https://api.congress.gov/v3/member/C000165?format=json,1.0,,,1979.0,1987.0,,N,,8.0,N,Y,U,25
1960,C000164,"Carney, Charles J.",Democratic,Ohio,https://api.congress.gov/v3/member/C000164?format=json,19.0,,,1969.0,1979.0,,N,,10.0,N,Y,U,217
1961,C000158,"Carman, Gregory W.",Republican,New York,https://api.congress.gov/v3/member/C000158?format=json,3.0,,,1981.0,1983.0,,N,,2.0,N,Y,U,12
1962,C000143,"Carey, Hugh L.",Democratic,New York,https://api.congress.gov/v3/member/C000143?format=json,15.0,,,1961.0,1975.0,,N,,14.0,N,Y,U,72
1963,C000137,"Caputo, Bruce F.",Republican,New York,https://api.congress.gov/v3/member/C000137?format=json,23.0,,,1977.0,1979.0,,N,,2.0,N,Y,U,10
1964,C000107,"Canady, Charles T.",Republican,Florida,https://api.congress.gov/v3/member/C000107?format=json,12.0,,,1993.0,2001.0,,N,,8.0,N,Y,U,57
1965,C000100,"Campbell, Tom",Republican,California,https://api.congress.gov/v3/member/C000100?format=json,15.0,,,1989.0,1993.0,,N,,4.0,N,Y,U,152
1966,C000079,"Campbell, Carroll A., Jr.",Republican,South Carolina,https://api.congress.gov/v3/member/C000079?format=json,4.0,,,1979.0,1987.0,,N,,8.0,N,Y,U,51
1967,C000077,"Campbell, Ben Nighthorse",Republican,Colorado,https://api.congress.gov/v3/member/C000077?format=json,,2005.0,1993.0,1987.0,1993.0,N,N,12.0,6.0,Y,Y,U,460
1968,C000073,"Camp, John N. Happy",Republican,Oklahoma,https://api.congress.gov/v3/member/C000073?format=json,6.0,,,1969.0,1975.0,,N,,6.0,N,Y,U,21
1969,C000071,"Camp, Dave",Republican,Michigan,https://api.congress.gov/v3/member/C000071?format=json,4.0,,,1991.0,2015.0,,N,,24.0,N,Y,U,214
1970,C000059,"Calvert, Ken",Republican,California,https://api.congress.gov/v3/member/C000059?format=json,41.0,,,1993.0,,,Y,,30.0,N,Y,U,234
1971,C000052,"Callahan, Sonny",Republican,Alabama,https://api.congress.gov/v3/member/C000052?format=json,1.0,,,1985.0,2003.0,,N,,18.0,N,Y,U,61
1972,B001221,"Byron, Goodloe E.",Democratic,Maryland,https://api.congress.gov/v3/member/B001221?format=json,6.0,,,1971.0,1979.0,,N,,8.0,N,Y,U,109
1973,B001220,"Byron, Beverly B.",Democratic,Maryland,https://api.congress.gov/v3/member/B001220?format=json,6.0,,,1979.0,1993.0,,N,,14.0,N,Y,U,118
1974,B001213,"Byrne, Leslie L.",Democratic,Virginia,https://api.congress.gov/v3/member/B001213?format=json,11.0,,,1993.0,1995.0,,N,,2.0,N,Y,U,52
1975,B001203,"Buyer, Steve",Republican,Indiana,https://api.congress.gov/v3/member/B001203?format=json,4.0,,,1993.0,2011.0,,N,,18.0,N,Y,U,145
1976,B001182,"Butler, M. Caldwell",Republican,Virginia,https://api.congress.gov/v3/member/B001182?format=json,6.0,,,1971.0,1983.0,,N,,12.0,N,Y,U,56
1977,B001172,"Bustamante, Albert G.",Democratic,Texas,https://api.congress.gov/v3/member/B001172?format=json,23.0,,,1985.0,1993.0,,N,,8.0,N,Y,U,49
1978,B001158,"Burton, Sala",Democratic,California,https://api.congress.gov/v3/member/B001158?format=json,5.0,,,1983.0,1989.0,,N,,6.0,N,Y,U,48
1979,B001156,"Burton, Phillip",Democratic,California,https://api.congress.gov/v3/member/B001156?format=json,5.0,,,1963.0,1985.0,,N,,22.0,N,Y,U,468
1980,B001153,"Burton, John",Democratic,California,https://api.congress.gov/v3/member/B001153?format=json,5.0,,,1973.0,1983.0,,N,,10.0,N,Y,U,171
1981,B001149,"Burton, Dan",Republican,Indiana,https://api.congress.gov/v3/member/B001149?format=json,5.0,,,1983.0,2013.0,,N,,30.0,N,Y,U,470
1982,B001113,"Burlison, Bill D.",Democratic,Missouri,https://api.congress.gov/v3/member/B001113?format=json,10.0,,,1969.0,1981.0,,N,,12.0,N,Y,U,48
1983,B001111,"Burleson, Omar",Democratic,Texas,https://api.congress.gov/v3/member/B001111?format=json,17.0,,,1947.0,1979.0,,N,,32.0,N,Y,U,76
1984,B001102,"Burke, Yvonne B.",Democratic,California,https://api.congress.gov/v3/member/B001102?format=json,28.0,,,1973.0,1979.0,,N,,6.0,N,Y,U,97
1985,B001092,"Burke, James A.",Democratic,Massachusetts,https://api.congress.gov/v3/member/B001092?format=json,11.0,,,1959.0,1979.0,,N,,20.0,N,Y,U,211
1986,B001091,"Burke, J. Herbert",Republican,Florida,https://api.congress.gov/v3/member/B001091?format=json,12.0,,,1967.0,1979.0,,N,,12.0,N,Y,U,118
1987,B001080,"Burgener, Clair W.",Republican,California,https://api.congress.gov/v3/member/B001080?format=json,43.0,,,1973.0,1983.0,,N,,10.0,N,Y,U,82
1988,B001066,"Bunning, Jim",Republican,Kentucky,https://api.congress.gov/v3/member/B001066?format=json,,2011.0,1999.0,1987.0,1999.0,N,N,12.0,12.0,Y,Y,U,323
1989,B001063,"Bunn, Jim",Republican,Oregon,https://api.congress.gov/v3/member/B001063?format=json,5.0,,,1995.0,1997.0,,N,,2.0,N,Y,U,5
1990,B001036,"Buechner, Jack",Republican,Missouri,https://api.congress.gov/v3/member/B001036?format=json,2.0,,,1987.0,1991.0,,N,,4.0,N,Y,U,44
1991,B001008,"Buchanan, John",Republican,Alabama,https://api.congress.gov/v3/member/B001008?format=json,6.0,,,1965.0,1981.0,,N,,16.0,N,Y,U,38
1992,B000997,"Bryant, John W.",Democratic,Texas,https://api.congress.gov/v3/member/B000997?format=json,5.0,,,1983.0,1997.0,,N,,14.0,N,Y,U,134
1993,B000996,"Bryant, Ed",Republican,Tennessee,https://api.congress.gov/v3/member/B000996?format=json,7.0,,,1995.0,2003.0,,N,,8.0,N,Y,U,40
1994,B000971,"Bruce, Terry L.",Democratic,Illinois,https://api.congress.gov/v3/member/B000971?format=json,19.0,,,1985.0,1993.0,,N,,8.0,N,Y,U,49
1995,B000967,"Broyhill, Joel T.",Republican,Virginia,https://api.congress.gov/v3/member/B000967?format=json,10.0,,,1953.0,1975.0,,N,,22.0,N,Y,U,158
1996,B000953,"Brownback, Sam",Republican,Kansas,https://api.congress.gov/v3/member/B000953?format=json,,2011.0,1996.0,1995.0,1996.0,N,N,15.0,1.0,Y,Y,U,736
1997,B000919,"Brown, Hank",Republican,Colorado,https://api.congress.gov/v3/member/B000919?format=json,,1997.0,1991.0,1981.0,1991.0,N,N,6.0,10.0,Y,Y,U,487
1998,B000918,"Brown, George E., Jr.",Democratic,California,https://api.congress.gov/v3/member/B000918?format=json,42.0,,,1963.0,1971.0,,N,,8.0,N,Y,U,430
1999,B000917,"Brown, Garry E.",Republican,Michigan,https://api.congress.gov/v3/member/B000917?format=json,3.0,,,1967.0,1979.0,,N,,12.0,N,Y,U,64
2000,B000911,"Brown, Corrine",Democratic,Florida,https://api.congress.gov/v3/member/B000911?format=json,5.0,,,1993.0,2017.0,,N,,24.0,N,Y,U,115
