Unnamed: 0,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year,Current Senator,Current House Rep,Years in Senate,Years in House,Served in Senate,Served in House,Gender,Bill
1070,T000322,"Tower, John G.",Republican,Texas,https://api.congress.gov/v3/member/T000322?format=json,,1985.0,1961.0,,,N,,24.0,,Y,N,U,337.0
1071,T000457,"Thompson, Fred",Republican,Tennessee,https://api.congress.gov/v3/member/T000457?format=json,,2003.0,1994.0,,,N,,9.0,,Y,N,U,167.0
1072,B000401,"Bentsen, Lloyd M.",Democratic,Texas,https://api.congress.gov/v3/member/B000401?format=json,,1993.0,1971.0,1947.0,1955.0,N,N,22.0,8.0,Y,Y,U,824.0
1073,B000384,"Bennett, Wallace F.",Republican,Utah,https://api.congress.gov/v3/member/B000384?format=json,,1975.0,1951.0,,,N,,24.0,,Y,N,U,31.0
1074,B000382,"Bennett, Robert F.",Republican,Utah,https://api.congress.gov/v3/member/B000382?format=json,,2011.0,1993.0,,,N,,18.0,,Y,N,U,246.0
1075,B000351,"Bellmon, Henry L.",Republican,Oklahoma,https://api.congress.gov/v3/member/B000351?format=json,,1981.0,1969.0,,,N,,12.0,,Y,N,U,165.0
1076,B000272,"Beall, J. Glenn, Jr.",Republican,Maryland,https://api.congress.gov/v3/member/B000272?format=json,,1977.0,1973.0,1969.0,1971.0,N,N,4.0,2.0,Y,Y,U,139.0
1077,B000254,"Bayh, Birch",Democratic,Indiana,https://api.congress.gov/v3/member/B000254?format=json,,1981.0,1963.0,,,N,,18.0,,Y,N,U,223.0
1078,B000200,"Bartlett, Dewey F.",Republican,Oklahoma,https://api.congress.gov/v3/member/B000200?format=json,,1979.0,1973.0,,,N,,6.0,,Y,N,U,168.0
1079,B000063,"Baker, Howard H., Jr.",Republican,Tennessee,https://api.congress.gov/v3/member/B000063?format=json,,1985.0,1967.0,,,N,,18.0,,Y,N,U,362.0
1080,A000356,"Ashcroft, John",Republican,Missouri,https://api.congress.gov/v3/member/A000356?format=json,,2001.0,1995.0,,,N,,6.0,,Y,N,U,201.0
1081,A000202,"Anderson, Wendell R.",Democratic,Minnesota,https://api.congress.gov/v3/member/A000202?format=json,,1979.0,1977.0,,,N,,2.0,,Y,N,U,70.0
1082,A000139,"Allen, Maryon",Democratic,Alabama,https://api.congress.gov/v3/member/A000139?format=json,,1979.0,1977.0,,,N,,2.0,,Y,N,U,
1083,A000127,"Allen, James B.",Democratic,Alabama,https://api.congress.gov/v3/member/A000127?format=json,,1979.0,1969.0,,,N,,10.0,,Y,N,U,111.0
1084,A000062,"Aiken, George",Republican,Vermont,https://api.congress.gov/v3/member/A000062?format=json,,1975.0,1941.0,,,N,,34.0,,Y,N,U,10.0
1085,A000355,"Abraham, Spencer",Republican,Michigan,https://api.congress.gov/v3/member/A000355?format=json,,2001.0,1995.0,,,N,,6.0,,Y,N,U,349.0
1086,Z000016,"Zwach, John M.",Republican,Minnesota,https://api.congress.gov/v3/member/Z000016?format=json,6.0,,,1967.0,1975.0,,N,,8.0,N,Y,U,69.0
1087,Z000014,"Zschau, Edwin V. W.",Republican,California,https://api.congress.gov/v3/member/Z000014?format=json,12.0,,,1983.0,1987.0,,N,,4.0,N,Y,U,17.0
1088,Z000010,"Zion, Roger H.",Republican,Indiana,https://api.congress.gov/v3/member/Z000010?format=json,8.0,,,1967.0,1975.0,,N,,8.0,N,Y,U,5.0
1089,Z000008,"Zimmer, Dick",Republican,New Jersey,https://api.congress.gov/v3/member/Z000008?format=json,12.0,,,1991.0,1997.0,,N,,6.0,N,Y,U,98.0
1090,Z000004,"Zeliff, William H., Jr.",Republican,New Hampshire,https://api.congress.gov/v3/member/Z000004?format=json,1.0,,,1991.0,1997.0,,N,,6.0,N,Y,U,24.0
1091,Z000002,"Zeferetti, Leo C.",Democratic,New York,https://api.congress.gov/v3/member/Z000002?format=json,15.0,,,1975.0,1983.0,,N,,8.0,N,Y,U,86.0
1092,Z000001,"Zablocki, Clement J.",Democratic,Wisconsin,https://api.congress.gov/v3/member/Z000001?format=json,4.0,,,1949.0,1985.0,,N,,36.0,N,Y,U,189.0
1093,Y000052,"Young, Samuel H.",Republican,Illinois,https://api.congress.gov/v3/member/Y000052?format=json,10.0,,,1973.0,1975.0,,N,,2.0,N,Y,U,55.0
1094,Y000051,"Young, Robert A.",Democratic,Missouri,https://api.congress.gov/v3/member/Y000051?format=json,2.0,,,1977.0,1987.0,,N,,10.0,N,Y,U,50.0
1095,Y000043,"Young, John",Democratic,Texas,https://api.congress.gov/v3/member/Y000043?format=json,14.0,,,1957.0,1979.0,,N,,22.0,N,Y,U,82.0
1096,Y000035,"Young, Edward",Republican,South Carolina,https://api.congress.gov/v3/member/Y000035?format=json,6.0,,,1973.0,1975.0,,N,,2.0,N,Y,U,21.0
1097,Y000031,"Young, C. W. Bill",Republican,Florida,https://api.congress.gov/v3/member/Y000031?format=json,13.0,,,1971.0,2013.0,,N,,42.0,N,Y,U,573.0
1098,Y000028,"Young, Andrew",Democratic,Georgia,https://api.congress.gov/v3/member/Y000028?format=json,5.0,,,1973.0,1979.0,,N,,6.0,N,Y,U,65.0
1099,Y000014,"Yatron, Gus",Democratic,Pennsylvania,https://api.congress.gov/v3/member/Y000014?format=json,6.0,,,1969.0,1993.0,,N,,24.0,N,Y,U,227.0
1100,Y000013,"Yates, Sidney R.",Democratic,Illinois,https://api.congress.gov/v3/member/Y000013?format=json,9.0,,,1949.0,1963.0,,N,,14.0,N,Y,U,243.0
1101,W000784,"Wynn, Albert Russell",Democratic,Maryland,https://api.congress.gov/v3/member/W000784?format=json,4.0,,,1993.0,2008.0,,N,,15.0,N,Y,U,129.0
1102,W000782,"Wyman, Louis C.",Republican,New Hampshire,https://api.congress.gov/v3/member/W000782?format=json,,1975.0,1974.0,1963.0,1965.0,N,N,1.0,2.0,Y,Y,U,65.0
1103,W000781,"Wylie, Chalmers P.",Republican,Ohio,https://api.congress.gov/v3/member/W000781?format=json,15.0,,,1967.0,1993.0,,N,,26.0,N,Y,U,183.0
1104,W000780,"Wydler, John W.",Republican,New York,https://api.congress.gov/v3/member/W000780?format=json,5.0,,,1963.0,1981.0,,N,,18.0,N,Y,U,103.0
1105,W000778,"Wyatt, Wendell",Republican,Oregon,https://api.congress.gov/v3/member/W000778?format=json,1.0,,,1963.0,1975.0,,N,,12.0,N,Y,U,40.0
1106,W000777,"Wyatt, Joe, Jr.",Democratic,Texas,https://api.congress.gov/v3/member/W000777?format=json,14.0,,,1979.0,1981.0,,N,,2.0,N,Y,U,12.0
1107,W000763,"Wright, James C., Jr.",Democratic,Texas,https://api.congress.gov/v3/member/W000763?format=json,12.0,,,1955.0,1991.0,,N,,36.0,N,Y,U,283.0
1108,W000752,"Wortley, George C.",Republican,New York,https://api.congress.gov/v3/member/W000752?format=json,27.0,,,1981.0,1989.0,,N,,8.0,N,Y,U,41.0
1109,W000738,"Woolsey, Lynn C.",Democratic,California,https://api.congress.gov/v3/member/W000738?format=json,6.0,,,1993.0,2013.0,,N,,20.0,N,Y,U,210.0
1110,W000686,"Won Pat, Antonio B.",Democratic,Guam,https://api.congress.gov/v3/member/W000686?format=json,,,,1973.0,1985.0,,N,,12.0,N,Y,U,153.0
1111,W000682,"Wolpe, Howard E.",Democratic,Michigan,https://api.congress.gov/v3/member/W000682?format=json,3.0,,,1979.0,1993.0,,N,,14.0,N,Y,U,65.0
1112,W000680,"Wolff, Lester L.",Democratic,New York,https://api.congress.gov/v3/member/W000680?format=json,6.0,,,1965.0,1981.0,,N,,16.0,N,Y,U,346.0
1113,W000672,"Wolf, Frank R.",Republican,Virginia,https://api.congress.gov/v3/member/W000672?format=json,10.0,,,1981.0,2015.0,,N,,34.0,N,Y,U,249.0
1114,W000654,"Wise, Robert E., Jr.",Democratic,West Virginia,https://api.congress.gov/v3/member/W000654?format=json,2.0,,,1983.0,2001.0,,N,,18.0,N,Y,U,145.0
1115,W000647,"Wirth, Timothy",Democratic,Colorado,https://api.congress.gov/v3/member/W000647?format=json,,1993.0,1987.0,1975.0,1987.0,N,N,6.0,12.0,Y,Y,U,319.0
1116,W000636,"Winn, Larry, Jr.",Republican,Kansas,https://api.congress.gov/v3/member/W000636?format=json,3.0,,,1967.0,1985.0,,N,,18.0,N,Y,U,125.0
1117,W000610,"Wilson, Robert C.",Republican,California,https://api.congress.gov/v3/member/W000610?format=json,41.0,,,1953.0,1981.0,,N,,28.0,N,Y,U,241.0
1118,W000571,"Wilson, Charles H.",Democratic,California,https://api.congress.gov/v3/member/W000571?format=json,31.0,,,1963.0,1981.0,,N,,18.0,N,Y,U,159.0
1119,W000570,"Wilson, Charles",Democratic,Texas,https://api.congress.gov/v3/member/W000570?format=json,2.0,,,1973.0,1997.0,,N,,24.0,N,Y,U,172.0
1120,W000520,"Williams, Pat",Democratic,Montana,https://api.congress.gov/v3/member/W000520?format=json,,,,1979.0,1997.0,,N,,18.0,N,Y,U,253.0
1121,W000528,"Williams, Lyle",Republican,Ohio,https://api.congress.gov/v3/member/W000528?format=json,17.0,,,1979.0,1985.0,,N,,6.0,N,Y,U,17.0
1122,W000525,"Williams, Lawrence G.",Republican,Pennsylvania,https://api.congress.gov/v3/member/W000525?format=json,7.0,,,1967.0,1975.0,,N,,8.0,N,Y,U,22.0
1123,W000448,"Wiggins, Charles E.",Republican,California,https://api.congress.gov/v3/member/W000448?format=json,39.0,,,1967.0,1979.0,,N,,12.0,N,Y,U,60.0
1124,W000445,"Widnall, William B.",Republican,New Jersey,https://api.congress.gov/v3/member/W000445?format=json,7.0,,,1949.0,1975.0,,N,,26.0,N,Y,U,29.0
1125,W000428,"Whitten, Jamie L.",Democratic,Mississippi,https://api.congress.gov/v3/member/W000428?format=json,1.0,,,1941.0,1947.0,,N,,6.0,N,Y,U,439.0
1126,W000426,"Whittaker, Bob",Republican,Kansas,https://api.congress.gov/v3/member/W000426?format=json,5.0,,,1979.0,1991.0,,N,,12.0,N,Y,U,43.0
1127,W000419,"Whitley, Charles O., Sr.",Democratic,North Carolina,https://api.congress.gov/v3/member/W000419?format=json,3.0,,,1977.0,1987.0,,N,,10.0,N,Y,U,16.0
1128,W000413,"Whitfield, Ed",Republican,Kentucky,https://api.congress.gov/v3/member/W000413?format=json,1.0,,,1995.0,2016.0,,N,,21.0,N,Y,U,133.0
1129,W000406,"Whitehurst, G. William",Republican,Virginia,https://api.congress.gov/v3/member/W000406?format=json,2.0,,,1969.0,1987.0,,N,,18.0,N,Y,U,470.0
1130,W000391,"White, Rick",Republican,Washington,https://api.congress.gov/v3/member/W000391?format=json,1.0,,,1995.0,1999.0,,N,,4.0,N,Y,U,20.0
1131,W000390,"White, Richard C.",Democratic,Texas,https://api.congress.gov/v3/member/W000390?format=json,16.0,,,1965.0,1983.0,,N,,18.0,N,Y,U,194.0
1132,W000326,"Wheat, Alan",Democratic,Missouri,https://api.congress.gov/v3/member/W000326?format=json,5.0,,,1983.0,1995.0,,N,,12.0,N,Y,U,114.0
1133,W000317,"Whalen, Charles W., Jr.",Republican,Ohio,https://api.congress.gov/v3/member/W000317?format=json,3.0,,,1967.0,1979.0,,N,,12.0,N,Y,U,203.0
1134,W000273,"Weller, Jerry",Republican,Illinois,https://api.congress.gov/v3/member/W000273?format=json,11.0,,,1995.0,2009.0,,N,,14.0,N,Y,U,156.0
1135,W000267,"Weldon, Dave",Republican,Florida,https://api.congress.gov/v3/member/W000267?format=json,15.0,,,1995.0,2009.0,,N,,14.0,N,Y,U,102.0
1136,W000268,"Weldon, Curt",Republican,Pennsylvania,https://api.congress.gov/v3/member/W000268?format=json,7.0,,,1987.0,2007.0,,N,,20.0,N,Y,U,170.0
1137,W000258,"Weiss, Ted",Democratic,New York,https://api.congress.gov/v3/member/W000258?format=json,17.0,,,1977.0,1993.0,,N,,16.0,N,Y,U,316.0
1138,W000237,"Weber, Vin",Republican,Minnesota,https://api.congress.gov/v3/member/W000237?format=json,2.0,,,1981.0,1993.0,,N,,12.0,N,Y,U,35.0
1139,W000235,"Weber, Ed",Republican,Ohio,https://api.congress.gov/v3/member/W000235?format=json,9.0,,,1981.0,1983.0,,N,,2.0,N,Y,U,5.0
1140,W000227,"Weaver, James H.",Democratic,Oregon,https://api.congress.gov/v3/member/W000227?format=json,4.0,,,1975.0,1987.0,,N,,12.0,N,Y,U,180.0
1141,W000215,"Waxman, Henry A.",Democratic,California,https://api.congress.gov/v3/member/W000215?format=json,33.0,,,1975.0,2015.0,,N,,40.0,N,Y,U,635.0
1142,W000210,"Watts, J. C., Jr.",Republican,Oklahoma,https://api.congress.gov/v3/member/W000210?format=json,4.0,,,1995.0,2003.0,,N,,8.0,N,Y,U,57.0
1143,W000207,"Watt, Melvin L.",Democratic,North Carolina,https://api.congress.gov/v3/member/W000207?format=json,12.0,,,1993.0,2014.0,,N,,21.0,N,Y,U,201.0
1144,W000194,"Watkins, Wes",Republican,Oklahoma,https://api.congress.gov/v3/member/W000194?format=json,3.0,,,1977.0,1991.0,,N,,14.0,N,Y,U,167.0
1145,W000187,"Waters, Maxine",Democratic,California,https://api.congress.gov/v3/member/W000187?format=json,43.0,,,1991.0,,,Y,,32.0,N,Y,U,542.0
1146,W000180,"Washington, Harold",Democratic,Illinois,https://api.congress.gov/v3/member/W000180?format=json,1.0,,,1981.0,1985.0,,N,,4.0,N,Y,U,6.0
1147,W000177,"Washington, Craig A.",Democratic,Texas,https://api.congress.gov/v3/member/W000177?format=json,18.0,,,1989.0,1995.0,,N,,6.0,N,Y,U,20.0
1148,W000147,"Ware, John H.",Republican,Pennsylvania,https://api.congress.gov/v3/member/W000147?format=json,5.0,,,1969.0,1975.0,,N,,6.0,N,Y,U,2.0
1149,W000139,"Ward, Mike",Democratic,Kentucky,https://api.congress.gov/v3/member/W000139?format=json,3.0,,,1995.0,1997.0,,N,,2.0,N,Y,U,6.0
1150,W000121,"Wampler, William C.",Republican,Virginia,https://api.congress.gov/v3/member/W000121?format=json,9.0,,,1953.0,1955.0,,N,,2.0,N,Y,U,110.0
1151,W000119,"Wamp, Zach",Republican,Tennessee,https://api.congress.gov/v3/member/W000119?format=json,3.0,,,1995.0,2011.0,,N,,16.0,N,Y,U,48.0
1152,W000107,"Walsh, William F.",Republican,New York,https://api.congress.gov/v3/member/W000107?format=json,33.0,,,1973.0,1979.0,,N,,6.0,N,Y,U,106.0
1153,W000099,"Walsh, James T.",Republican,New York,https://api.congress.gov/v3/member/W000099?format=json,25.0,,,1989.0,2009.0,,N,,20.0,N,Y,U,91.0
1154,W000068,"Walker, Robert S.",Republican,Pennsylvania,https://api.congress.gov/v3/member/W000068?format=json,16.0,,,1977.0,1997.0,,N,,20.0,N,Y,U,400.0
1155,W000044,"Walgren, Doug",Democratic,Pennsylvania,https://api.congress.gov/v3/member/W000044?format=json,18.0,,,1977.0,1991.0,,N,,14.0,N,Y,U,138.0
1156,W000038,"Waldon, Alton R., Jr.",Democratic,New York,https://api.congress.gov/v3/member/W000038?format=json,6.0,,,1985.0,1987.0,,N,,2.0,N,Y,U,3.0
1157,W000035,"Waldie, Jerome R.",Democratic,California,https://api.congress.gov/v3/member/W000035?format=json,14.0,,,1965.0,1975.0,,N,,10.0,N,Y,U,146.0
1158,G000408,"Waldholtz, Enid Greene",Republican,Utah,https://api.congress.gov/v3/member/G000408?format=json,2.0,,,1995.0,1997.0,,N,,2.0,N,Y,U,26.0
1159,W000018,"Waggonner, Joe D., Jr.",Democratic,Louisiana,https://api.congress.gov/v3/member/W000018?format=json,4.0,,,1961.0,1979.0,,N,,18.0,N,Y,U,161.0
1160,V000124,"Vucanovich, Barbara F.",Republican,Nevada,https://api.congress.gov/v3/member/V000124?format=json,2.0,,,1983.0,1997.0,,N,,14.0,N,Y,U,143.0
