Unnamed: 0,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year,Current Senator,Current House Rep,Years in Senate,Years in House,Served in Senate,Served in House,Gender,Bill
2077,A000073,"Albert, Carl",Democratic,Oklahoma,https://api.congress.gov/v3/member/A000073?format=json,3.0,,,1947.0,1977.0,,N,,30.0,N,Y,U,1.0
2078,A000069,"Akaka, Daniel K.",Democratic,Hawaii,https://api.congress.gov/v3/member/A000069?format=json,,2013.0,1990.0,1977.0,1991.0,N,N,23.0,14.0,Y,Y,U,794.0
2079,A000052,"Addabbo, Joseph P.",Democratic,New York,https://api.congress.gov/v3/member/A000052?format=json,6.0,,,1961.0,1987.0,,N,,26.0,N,Y,U,290.0
2080,A000031,"Adams, Brock",Democratic,Washington,https://api.congress.gov/v3/member/A000031?format=json,,1993.0,1987.0,1965.0,1979.0,N,N,6.0,14.0,Y,Y,U,197.0
2081,A000022,"Ackerman, Gary L.",Democratic,New York,https://api.congress.gov/v3/member/A000022?format=json,5.0,,,1983.0,2013.0,,N,,30.0,N,Y,U,264.0
2082,A000018,"Abzug, Bella S.",Democratic,New York,https://api.congress.gov/v3/member/A000018?format=json,20.0,,,1971.0,1977.0,,N,,6.0,N,Y,U,306.0
2083,A000014,"Abercrombie, Neil",Democratic,Hawaii,https://api.congress.gov/v3/member/A000014?format=json,1.0,,,1985.0,1987.0,,N,,2.0,N,Y,U,133.0
2084,A000009,"Abdnor, James",Republican,South Dakota,https://api.congress.gov/v3/member/A000009?format=json,,1987.0,1981.0,1973.0,1981.0,N,N,6.0,8.0,Y,Y,U,309.0
2085,F000128,"Fingerhut, Eric D.",Democratic,Ohio,https://api.congress.gov/v3/member/F000128?format=json,19.0,,,1993.0,1995.0,,N,,2.0,N,Y,U,7.0
2086,F000123,"Findley, Paul",Republican,Illinois,https://api.congress.gov/v3/member/F000123?format=json,20.0,,,1961.0,1983.0,,N,,22.0,N,Y,U,304.0
2087,F000116,"Filner, Bob",Democratic,California,https://api.congress.gov/v3/member/F000116?format=json,51.0,,,1993.0,2013.0,,N,,20.0,N,Y,U,424.0
2088,F000111,"Fields, Jack",Republican,Texas,https://api.congress.gov/v3/member/F000111?format=json,8.0,,,1981.0,1997.0,,N,,16.0,N,Y,U,118.0
2089,F000110,"Fields, Cleo",Democratic,Louisiana,https://api.congress.gov/v3/member/F000110?format=json,4.0,,,1993.0,1997.0,,N,,4.0,N,Y,U,19.0
2090,F000102,"Fiedler, Bobbi",Republican,California,https://api.congress.gov/v3/member/F000102?format=json,21.0,,,1981.0,1987.0,,N,,6.0,N,Y,U,44.0
2091,F000088,"Ferraro, Geraldine A.",Democratic,New York,https://api.congress.gov/v3/member/F000088?format=json,9.0,,,1979.0,1985.0,,N,,6.0,N,Y,U,48.0
2092,F000078,"Fenwick, Millicent H.",Republican,New Jersey,https://api.congress.gov/v3/member/F000078?format=json,5.0,,,1975.0,1983.0,,N,,8.0,N,Y,U,139.0
2093,F000059,"Feighan, Edward F.",Democratic,Ohio,https://api.congress.gov/v3/member/F000059?format=json,19.0,,,1983.0,1993.0,,N,,10.0,N,Y,U,78.0
2094,F000053,"Fazio, Vic",Democratic,California,https://api.congress.gov/v3/member/F000053?format=json,3.0,,,1979.0,1999.0,,N,,20.0,N,Y,U,196.0
2095,F000049,"Fawell, Harris W.",Republican,Illinois,https://api.congress.gov/v3/member/F000049?format=json,13.0,,,1985.0,1999.0,,N,,14.0,N,Y,U,179.0
2096,F000046,"Fauntroy, Walter E.",Democratic,District of Columbia,https://api.congress.gov/v3/member/F000046?format=json,,,,1971.0,1991.0,,N,,20.0,N,Y,U,295.0
2097,F000043,"Fattah, Chaka",Democratic,Pennsylvania,https://api.congress.gov/v3/member/F000043?format=json,2.0,,,1995.0,2016.0,,N,,21.0,N,Y,U,134.0
2098,F000041,"Fascell, Dante B.",Democratic,Florida,https://api.congress.gov/v3/member/F000041?format=json,19.0,,,1955.0,1993.0,,N,,38.0,N,Y,U,423.0
2099,F000040,"Fary, John G.",Democratic,Illinois,https://api.congress.gov/v3/member/F000040?format=json,5.0,,,1975.0,1983.0,,N,,8.0,N,Y,U,45.0
2100,F000030,"Farr, Sam",Democratic,California,https://api.congress.gov/v3/member/F000030?format=json,20.0,,,1993.0,2017.0,,N,,24.0,N,Y,U,147.0
2101,F000010,"Faleomavaega, Eni F. H.",Democratic,American Samoa,https://api.congress.gov/v3/member/F000010?format=json,,,,1989.0,2015.0,,N,,26.0,N,Y,U,165.0
2102,E000282,"Ewing, Thomas W.",Republican,Illinois,https://api.congress.gov/v3/member/E000282?format=json,15.0,,,1991.0,2001.0,,N,,10.0,N,Y,U,54.0
2103,E000273,"Evins, Joe L.",Democratic,Tennessee,https://api.congress.gov/v3/member/E000273?format=json,4.0,,,1947.0,1977.0,,N,,30.0,N,Y,U,44.0
2104,E000268,"Everett, Terry",Republican,Alabama,https://api.congress.gov/v3/member/E000268?format=json,2.0,,,1993.0,2009.0,,N,,16.0,N,Y,U,33.0
2105,E000258,"Evans, Thomas B., Jr.",Republican,Delaware,https://api.congress.gov/v3/member/E000258?format=json,,,,1977.0,1983.0,,N,,6.0,N,Y,U,50.0
2106,E000254,"Evans, Melvin H.",Republican,Virgin Islands,https://api.congress.gov/v3/member/E000254?format=json,,,,1979.0,1981.0,,N,,2.0,N,Y,U,7.0
2107,E000250,"Evans, Lane",Democratic,Illinois,https://api.congress.gov/v3/member/E000250?format=json,17.0,,,1983.0,2007.0,,N,,24.0,N,Y,U,212.0
2108,E000240,"Evans, Frank E.",Democratic,Colorado,https://api.congress.gov/v3/member/E000240?format=json,3.0,,,1965.0,1979.0,,N,,14.0,N,Y,U,56.0
2109,E000239,"Evans, David W.",Democratic,Indiana,https://api.congress.gov/v3/member/E000239?format=json,6.0,,,1975.0,1983.0,,N,,8.0,N,Y,U,33.0
2110,E000259,"Evans, Cooper",Republican,Iowa,https://api.congress.gov/v3/member/E000259?format=json,3.0,,,1981.0,1987.0,,N,,6.0,N,Y,U,113.0
2111,E000233,"Evans, Billy Lee",Democratic,Georgia,https://api.congress.gov/v3/member/E000233?format=json,8.0,,,1977.0,1983.0,,N,,6.0,N,Y,U,53.0
2112,E000218,"Espy, Mike",Democratic,Mississippi,https://api.congress.gov/v3/member/E000218?format=json,2.0,,,1987.0,1995.0,,N,,8.0,N,Y,U,27.0
2113,E000215,"Eshoo, Anna G.",Democratic,California,https://api.congress.gov/v3/member/E000215?format=json,16.0,,,1993.0,,,Y,,30.0,N,Y,U,237.0
2114,E000214,"Eshleman, Edwin D.",Republican,Pennsylvania,https://api.congress.gov/v3/member/E000214?format=json,16.0,,,1967.0,1977.0,,N,,10.0,N,Y,U,29.0
2115,E000213,"Esch, Marvin L.",Republican,Michigan,https://api.congress.gov/v3/member/E000213?format=json,2.0,,,1967.0,1977.0,,N,,10.0,N,Y,U,127.0
2116,E000208,"Ertel, Allen E.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/E000208?format=json,17.0,,,1977.0,1983.0,,N,,6.0,N,Y,U,66.0
2117,E000204,"Erlenborn, John N.",Republican,Illinois,https://api.congress.gov/v3/member/E000204?format=json,13.0,,,1965.0,1985.0,,N,,20.0,N,Y,U,165.0
2118,E000201,"Erdreich, Ben",Democratic,Alabama,https://api.congress.gov/v3/member/E000201?format=json,6.0,,,1983.0,1993.0,,N,,10.0,N,Y,U,76.0
2119,E000198,"Erdahl, Arlen",Republican,Minnesota,https://api.congress.gov/v3/member/E000198?format=json,1.0,,,1979.0,1983.0,,N,,4.0,N,Y,U,28.0
2120,E000194,"Ensign, John",Republican,Nevada,https://api.congress.gov/v3/member/E000194?format=json,,2011.0,2001.0,1995.0,1999.0,N,N,10.0,4.0,Y,Y,U,633.0
2121,E000187,"English, Phil",Republican,Pennsylvania,https://api.congress.gov/v3/member/E000187?format=json,3.0,,,1995.0,2009.0,,N,,14.0,N,Y,U,393.0
2122,E000186,"English, Karan",Democratic,Arizona,https://api.congress.gov/v3/member/E000186?format=json,6.0,,,1993.0,1995.0,,N,,2.0,N,Y,U,9.0
2123,E000184,"English, Glenn",Democratic,Oklahoma,https://api.congress.gov/v3/member/E000184?format=json,6.0,,,1975.0,1995.0,,N,,20.0,N,Y,U,181.0
2124,E000179,"Engel, Eliot L.",Democratic,New York,https://api.congress.gov/v3/member/E000179?format=json,16.0,,,1989.0,2021.0,,N,,32.0,N,Y,U,528.0
2125,E000175,"Emery, David F.",Republican,Maine,https://api.congress.gov/v3/member/E000175?format=json,1.0,,,1975.0,1983.0,,N,,8.0,N,Y,U,69.0
2126,E000174,"Emerson, Bill",Republican,Missouri,https://api.congress.gov/v3/member/E000174?format=json,8.0,,,1981.0,1997.0,,N,,16.0,N,Y,U,152.0
2127,E000096,"Eilberg, Joshua",Democratic,Pennsylvania,https://api.congress.gov/v3/member/E000096?format=json,4.0,,,1967.0,1979.0,,N,,12.0,N,Y,U,266.0
2128,E000093,"Ehrlich, Robert L., Jr.",Republican,Maryland,https://api.congress.gov/v3/member/E000093?format=json,2.0,,,1995.0,2003.0,,N,,8.0,N,Y,U,28.0
2129,E000092,"Ehlers, Vernon J.",Republican,Michigan,https://api.congress.gov/v3/member/E000092?format=json,3.0,,,1993.0,2011.0,,N,,18.0,N,Y,U,135.0
2130,E000077,"Edwards, Mickey",Republican,Oklahoma,https://api.congress.gov/v3/member/E000077?format=json,5.0,,,1977.0,1993.0,,N,,16.0,N,Y,U,125.0
2131,E000084,"Edwards, Jack",Republican,Alabama,https://api.congress.gov/v3/member/E000084?format=json,1.0,,,1965.0,1985.0,,N,,20.0,N,Y,U,240.0
2132,E000064,"Edwards, Don",Democratic,California,https://api.congress.gov/v3/member/E000064?format=json,16.0,,,1963.0,1995.0,,N,,32.0,N,Y,U,262.0
2133,E000063,"Edwards, Chet",Democratic,Texas,https://api.congress.gov/v3/member/E000063?format=json,17.0,,,1991.0,2011.0,,N,,20.0,N,Y,U,76.0
2134,E000043,"Edgar, Robert W.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/E000043?format=json,7.0,,,1975.0,1987.0,,N,,12.0,N,Y,U,180.0
2135,E000035,"Eckhardt, Bob",Democratic,Texas,https://api.congress.gov/v3/member/E000035?format=json,8.0,,,1967.0,1981.0,,N,,14.0,N,Y,U,99.0
2136,E000033,"Eckert, Fred J.",Republican,New York,https://api.congress.gov/v3/member/E000033?format=json,30.0,,,1985.0,1987.0,,N,,2.0,N,Y,U,3.0
2137,E000031,"Eckart, Dennis E.",Democratic,Ohio,https://api.congress.gov/v3/member/E000031?format=json,11.0,,,1981.0,1993.0,,N,,12.0,N,Y,U,64.0
2138,E000013,"Early, Joseph D.",Democratic,Massachusetts,https://api.congress.gov/v3/member/E000013?format=json,3.0,,,1975.0,1993.0,,N,,18.0,N,Y,U,29.0
2139,D000593,"Dyson, Roy",Democratic,Maryland,https://api.congress.gov/v3/member/D000593?format=json,1.0,,,1981.0,1991.0,,N,,10.0,N,Y,U,80.0
2140,D000592,"Dymally, Mervyn M.",Democratic,California,https://api.congress.gov/v3/member/D000592?format=json,31.0,,,1981.0,1993.0,,N,,12.0,N,Y,U,207.0
2141,D000586,"Dwyer, Bernard J.",Democratic,New Jersey,https://api.congress.gov/v3/member/D000586?format=json,6.0,,,1981.0,1993.0,,N,,12.0,N,Y,U,50.0
2142,D000548,"Dunn, Jim",Republican,Michigan,https://api.congress.gov/v3/member/D000548?format=json,6.0,,,1981.0,1983.0,,N,,2.0,N,Y,U,14.0
2143,D000549,"Dunn, Jennifer",Republican,Washington,https://api.congress.gov/v3/member/D000549?format=json,8.0,,,1993.0,2005.0,,N,,12.0,N,Y,U,90.0
2144,D000537,"Duncan, Robert B.",Democratic,Oregon,https://api.congress.gov/v3/member/D000537?format=json,3.0,,,1963.0,1967.0,,N,,4.0,N,Y,U,32.0
2145,D000533,"Duncan, John J., Jr.",Republican,Tennessee,https://api.congress.gov/v3/member/D000533?format=json,2.0,,,1987.0,2019.0,,N,,32.0,N,Y,U,271.0
2146,D000534,"Duncan, John J.",Republican,Tennessee,https://api.congress.gov/v3/member/D000534?format=json,2.0,,,1965.0,1989.0,,N,,24.0,N,Y,U,511.0
2147,D000523,"Dulski, Thaddeus J.",Democratic,New York,https://api.congress.gov/v3/member/D000523?format=json,37.0,,,1959.0,1975.0,,N,,16.0,N,Y,U,88.0
2148,D000558,"du Pont, Pierre S., IV",Republican,Delaware,https://api.congress.gov/v3/member/D000558?format=json,,,,1971.0,1977.0,,N,,6.0,N,Y,U,82.0
2149,D000499,"Drinan, Robert F.",Democratic,Massachusetts,https://api.congress.gov/v3/member/D000499?format=json,4.0,,,1971.0,1981.0,,N,,10.0,N,Y,U,463.0
2150,D000492,"Dreier, David",Republican,California,https://api.congress.gov/v3/member/D000492?format=json,26.0,,,1981.0,2013.0,,N,,32.0,N,Y,U,389.0
2151,D000474,"Downing, Thomas N.",Democratic,Virginia,https://api.congress.gov/v3/member/D000474?format=json,1.0,,,1959.0,1977.0,,N,,18.0,N,Y,U,138.0
2152,D000471,"Downey, Thomas J.",Democratic,New York,https://api.congress.gov/v3/member/D000471?format=json,2.0,,,1975.0,1993.0,,N,,18.0,N,Y,U,300.0
2153,D000466,"Dowdy, Wayne",Democratic,Mississippi,https://api.congress.gov/v3/member/D000466?format=json,4.0,,,1981.0,1989.0,,N,,8.0,N,Y,U,37.0
2154,D000451,"Douglas, Chuck",Republican,New Hampshire,https://api.congress.gov/v3/member/D000451?format=json,2.0,,,1989.0,1991.0,,N,,2.0,N,Y,U,20.0
2155,D000446,"Dougherty, Charles F.",Republican,Pennsylvania,https://api.congress.gov/v3/member/D000446?format=json,4.0,,,1979.0,1983.0,,N,,4.0,N,Y,U,15.0
2156,D000435,"Dornan, Robert K.",Republican,California,https://api.congress.gov/v3/member/D000435?format=json,46.0,,,1977.0,1983.0,,N,,6.0,N,Y,U,460.0
2157,D000434,"Dorn, William Jennings Bryan",Democratic,South Carolina,https://api.congress.gov/v3/member/D000434?format=json,3.0,,,1947.0,1949.0,,N,,2.0,N,Y,U,103.0
2158,D000432,"Dorgan, Byron L.",Democratic,North Dakota,https://api.congress.gov/v3/member/D000432?format=json,,2011.0,1991.0,1981.0,1993.0,N,N,20.0,12.0,Y,Y,U,1092.0
2159,D000429,"Doolittle, John T.",Republican,California,https://api.congress.gov/v3/member/D000429?format=json,4.0,,,1991.0,2009.0,,N,,18.0,N,Y,U,134.0
