Unnamed: 0,Bio Guide ID,Name,Party,State,API URL,District Number,Senate End Year,Senate Start Year,House Start Year,House End Year,Current Senator,Current House Rep,Years in Senate,Years in House,Served in Senate,Served in House,Gender,Bill
2471,G000132,"Gephardt, Richard A.",Democratic,Missouri,https://api.congress.gov/v3/member/G000132?format=json,3.0,,,1977.0,2005.0,,N,,28.0,N,Y,U,302.0
2472,G000121,"Gekas, George W.",Republican,Pennsylvania,https://api.congress.gov/v3/member/G000121?format=json,17.0,,,1983.0,2003.0,,N,,20.0,N,Y,U,254.0
2473,G000120,"Gejdenson, Sam",Democratic,Connecticut,https://api.congress.gov/v3/member/G000120?format=json,2.0,,,1981.0,2001.0,,N,,20.0,N,Y,U,213.0
2474,G000105,"Gaydos, Joseph M.",Democratic,Pennsylvania,https://api.congress.gov/v3/member/G000105?format=json,20.0,,,1967.0,1993.0,,N,,26.0,N,Y,U,312.0
2476,G000041,"Ganske, Greg",Republican,Iowa,https://api.congress.gov/v3/member/G000041?format=json,4.0,,,1995.0,2003.0,,N,,8.0,N,Y,U,28.0
2477,G000036,"Gammage, Robert A.",Democratic,Texas,https://api.congress.gov/v3/member/G000036?format=json,22.0,,,1977.0,1979.0,,N,,2.0,N,Y,U,6.0
2478,G000025,"Gallo, Dean A.",Republican,New Jersey,https://api.congress.gov/v3/member/G000025?format=json,11.0,,,1985.0,1995.0,,N,,10.0,N,Y,U,48.0
2479,G000021,"Gallegly, Elton",Republican,California,https://api.congress.gov/v3/member/G000021?format=json,24.0,,,1987.0,2013.0,,N,,26.0,N,Y,U,263.0
2480,F000435,"Fuster, Jamie B.",Democratic,Puerto Rico,https://api.congress.gov/v3/member/F000435?format=json,,,,1985.0,1993.0,,N,,8.0,N,Y,U,21.0
2481,F000434,"Furse, Elizabeth",Democratic,Oregon,https://api.congress.gov/v3/member/F000434?format=json,1.0,,,1993.0,1999.0,,N,,6.0,N,Y,U,55.0
2482,F000430,"Fuqua, Don",Democratic,Florida,https://api.congress.gov/v3/member/F000430?format=json,2.0,,,1963.0,1987.0,,N,,24.0,N,Y,U,463.0
2483,F000426,"Funderburk, David",Republican,North Carolina,https://api.congress.gov/v3/member/F000426?format=json,2.0,,,1995.0,1997.0,,N,,2.0,N,Y,U,6.0
2484,F000424,"Fulton, Richard",Democratic,Tennessee,https://api.congress.gov/v3/member/F000424?format=json,5.0,,,1963.0,1977.0,,N,,14.0,N,Y,U,110.0
2485,F000392,"Frost, Martin",Democratic,Texas,https://api.congress.gov/v3/member/F000392?format=json,24.0,,,1979.0,2005.0,,N,,26.0,N,Y,U,269.0
2486,F000388,"Froehlich, Harold V.",Republican,Wisconsin,https://api.congress.gov/v3/member/F000388?format=json,8.0,,,1973.0,1975.0,,N,,2.0,N,Y,U,66.0
2487,F000387,"Frisa, Dan",Republican,New York,https://api.congress.gov/v3/member/F000387?format=json,4.0,,,1995.0,1997.0,,N,,2.0,N,Y,U,5.0
2488,F000381,"Frey, Lou, Jr.",Republican,Florida,https://api.congress.gov/v3/member/F000381?format=json,9.0,,,1969.0,1979.0,,N,,10.0,N,Y,U,222.0
2489,F000380,"Frenzel, Bill",Republican,Minnesota,https://api.congress.gov/v3/member/F000380?format=json,3.0,,,1971.0,1991.0,,N,,20.0,N,Y,U,520.0
2490,F000372,"Frelinghuysen, Rodney P.",Republican,New Jersey,https://api.congress.gov/v3/member/F000372?format=json,11.0,,,1995.0,2019.0,,N,,24.0,N,Y,U,169.0
2491,F000371,"Frelinghuysen, Peter H. B.",Republican,New Jersey,https://api.congress.gov/v3/member/F000371?format=json,5.0,,,1953.0,1975.0,,N,,22.0,N,Y,U,12.0
2492,F000351,"Frazer, Victor O.",Independent,Virgin Islands,https://api.congress.gov/v3/member/F000351?format=json,,,,1995.0,1997.0,,N,,2.0,N,Y,U,3.0
2493,F000350,"Fraser, Donald M.",Democratic,Minnesota,https://api.congress.gov/v3/member/F000350?format=json,5.0,,,1963.0,1979.0,,N,,16.0,N,Y,U,343.0
2494,F000348,"Franks, Gary A.",Republican,Connecticut,https://api.congress.gov/v3/member/F000348?format=json,5.0,,,1991.0,1997.0,,N,,6.0,N,Y,U,51.0
2495,F000349,"Franks, Bob",Republican,New Jersey,https://api.congress.gov/v3/member/F000349?format=json,7.0,,,1993.0,2001.0,,N,,8.0,N,Y,U,118.0
2496,F000347,"Franklin, William W.",Republican,Mississippi,https://api.congress.gov/v3/member/F000347?format=json,2.0,,,1983.0,1987.0,,N,,4.0,N,Y,U,7.0
2497,F000339,"Frank, Barney",Democratic,Massachusetts,https://api.congress.gov/v3/member/F000339?format=json,4.0,,,1981.0,2013.0,,N,,32.0,N,Y,U,797.0
2498,F000332,"Fox, Jon D.",Republican,Pennsylvania,https://api.congress.gov/v3/member/F000332?format=json,13.0,,,1995.0,1999.0,,N,,4.0,N,Y,U,69.0
2499,F000329,"Fowler, Wyche, Jr.",Democratic,Georgia,https://api.congress.gov/v3/member/F000329?format=json,,1993.0,1987.0,1977.0,1987.0,N,N,6.0,10.0,Y,Y,U,134.0
2500,F000328,"Fowler, Tillie",Republican,Florida,https://api.congress.gov/v3/member/F000328?format=json,4.0,,,1993.0,2001.0,,N,,8.0,N,Y,U,47.0
