date,amount,honoree_name,Payee Name,Contribution Type,contributor_name,state,country,Registrant Name
2022-02-01,1000.00,Rep. Daniel Timothy Kildee,FRIENDS OF DAN KILDEE,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-29,500.00,"Rep. Thomas Earl Emmer, Jr.",EMMER FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-05-04,1000.00,Sen. Tina Smith,TINA SMITH FOR MINNESOTA,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-09,2500.00,Rep. William Patrick Huizenga,HUIZENGA FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-04-28,1000.00,Rep. James Andrew Himes,HIMES FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-24,5000.00,Rep. Hakeem S. Jeffries,JEFFRIES FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-04-28,5000.00,Rep. Gwendolynne Sophia Moore,GIVING WILLINGLY EMPOWERING NATIONALLY (GWEN) PAC,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-04-28,2500.00,Dennis Alan Ross,DENNIS ROSS FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-09,2500.00,Rep. Terrycina Andrea Sewell,TERRI SEWELL FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-04-28,2000.00,Rep. Dwight Evans,DWIGHT EVANS FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-07,1000.00,Rep. Rodney Lee Davis,RODNEY FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-09,500.00,Rep. Daniel Timothy Kildee,FRIENDS OF DAN KILDEE,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-01,1000.00,Rep. Daniel Timothy Kildee,FRIENDS OF DAN KILDEE,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-24,2500.00,Bruce Lee Poliquin,BRUCE POLIQUIN FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-29,2500.00,Rep. Sean Patrick Maloney,SEAN PATRICK MALONEY FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-04-28,2500.00,Rep. Steven Alexzander Horsford,NEVADANS FOR STEVEN HORSFORD,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-04,5000.00,Rep. Peter Ray Aguilar,CA LUV PAC (CALIFORNIA LEADERSHIP UNITED FOR VICTORY PAC),feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-07,2500.00,Rep. Vicente Gonzalez,VICENTE GONZALEZ FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-01-10,5000.00,Rep. Tony Cardenas,CHC BOLD PAC,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-04-28,15000.00,NRCC,NRCC,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-09,1500.00,Rep. Daniel Timothy Kildee,FRIENDS OF DAN KILDEE,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-24,2500.00,Rep. S. Raja Krishnamoorthi,FRIENDS OF RAJA FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-07,2500.00,Rep. David Albert Scott,DAVID SCOTT FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-04-28,5000.00,Rep. Steven Alexzander Horsford,NEVADANS FOR STEVEN HORSFORD,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-07,2500.00,Rep. Bradley Scott Schneider,SCHNEIDER FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-07,1000.00,Rep. Mike Carey,CAREY FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-09,2500.00,Rep. Carolyn B. Maloney,MALONEY FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-15,-2500.00,Rep. Brian M. Higgins,BRIAN HIGGINS FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-09,5000.00,Rep. Lisa Blunt Rochester,LISA BLUNT ROCHESTER FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-09,2000.00,Rep. Juan Carlos Vargas,VARGAS FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-15,2000.00,Sen. Kyrsten Sinema,SINEMA FOR ARIZONA,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-15,-5000.00,Rep. Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-09,2500.00,Rep. Daniel Timothy Kildee,FRIENDS OF DAN KILDEE,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-07,2500.00,Rep. Jacob D. Auchincloss,JAKE AUCHINCLOSS FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-15,-2500.00,Sen. Timothy Eugene Scott,TIM SCOTT FOR SENATE,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-28,-3000.00,Sen. Kyrsten Sinema,SINEMA FOR ARIZONA,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-15,2500.00,Sen. Timothy Eugene Scott,TIM SCOTT FOR SENATE,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-15,-2500.00,Sen. Benjamin Eric Sasse,SENSIBLE AMERICAN SOLUTIONS SUPPORTING EVERYONE PAC,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-24,2500.00,Rep. Brad R. Wenstrup,WENSTRUP FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-04,5000.00,Sen. Kyrsten Sinema,GETTING STUFF DONE PAC (GSD-PAC),feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-07,2500.00,Rep. Darin M. LaHood,LAHOOD FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-28,-2000.00,Rep. Young O. Kim,YOUNG KIM FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-04-28,5000.00,Rep. Maxine Waters,EQUALITY PAC,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-04-28,2000.00,Rep. Ruben M. Gallego,GALLEGO FOR ARIZONA,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-04-28,1000.00,Rep. Michael Keith Simpson,SIMPSON FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-24,2500.00,Rep. William Patrick Huizenga,UPPER HAND FUND,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-24,1000.00,Rep. James Andrew Himes,HIMES FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-05-04,5000.00,Rep. Maxine Waters,CITIZENS FOR WATERS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-24,2500.00,Rep. Young O. Kim,YOUNG KIM FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-24,3500.00,Rep. Gregory Weldon Meeks,FRIENDS FOR GREGORY MEEKS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-02-09,5000.00,Rep. Richard Edmund Neal,THE MADISON PAC,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-07,2500.00,Rep. Joyce Beatty,BEATTY FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-15,5000.00,Rep. Young O. Kim,FOREVER YOUTH ORGANIZATION UTILIZING A NEW GENERATION PAC,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-07,1000.00,Rep. Peter Meijer,PETER MEIJER FOR CONGRESS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-15,2500.00,Sen. Benjamin Eric Sasse,SENSIBLE AMERICAN SOLUTIONS SUPPORTING EVERYONE PAC,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-24,1500.00,Rep. Gregory Weldon Meeks,FRIENDS FOR GREGORY MEEKS,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-03-24,5000.00,Rep. Brian K. Fitzpatrick,BRIAN FITZPATRICK FOR ALL OF US,feca,KPMG PARTNERS/PRINCIPALS AND EMPLOYEES PAC,DC,US,KPMG LLP
2022-05-11,1500.00,Madeline Dean,MAD4PA PAC,feca,SELF,CO,US,PEOPLEFORBIKES COALITION
2022-06-07,5000.00,Vern Buchannan,BUCHANNAN FOR CONGRESS,feca,SELF,CO,US,PEOPLEFORBIKES COALITION
2022-04-29,100.00,Anthem Inc. PAC,ANTHEM INC. PAC,feca,SELF,NY,US,"ELEVANCE HEALTH, INC."
2022-05-13,100.00,Anthem Inc. PAC,ANTHEM INC. PAC,feca,SELF,NY,US,"ELEVANCE HEALTH, INC."
2022-05-27,100.00,Anthem Inc. PAC,ANTHEM INC. PAC,feca,SELF,NY,US,"ELEVANCE HEALTH, INC."
2022-05-04,25.00,Tim Ryan,ACTBLUE,feca,SELF,OH,US,AMERICAN BIRD CONSERVANCY
2022-03-31,2900.00,Rep. Darin LaHood,TEAM LAHOOD,feca,SELF,DC,US,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG)
2022-05-19,2500.00,Rep. Kevin Hern,HERN FOR CONGRESS,feca,SELF,DC,US,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG)
2022-01-19,500.00,Rep. Jodey Arrington,BULLDOG PAC,feca,SELF,DC,US,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG)
2022-04-19,500.00,Rep. Jodey Arrington,BULLDOG PAC,feca,SELF,DC,US,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG)
2022-03-26,2900.00,Rep. Tom Rice,TOM RICE FOR CONGRESS,feca,SELF,DC,US,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG)
2022-03-16,500.00,Rep. Greg Murphy,FRIENDS TO ELECT DR. GREG MURPHY TO CONGRESS,feca,SELF,DC,US,ERNST & YOUNG LLP (WASHINGTON COUNCIL ERNST & YOUNG)
2022-02-23,500.00,Ted Budd,TED BUDD FOR SENATE,feca,SELF,VA,US,CAPITAL ONE FINANCIAL CORPORATION
2022-03-07,250.00,Tom Barrett,TOM BARRETT FOR CONGRESS,feca,SELF,VA,US,CAPITAL ONE FINANCIAL CORPORATION
2022-02-23,500.00,Ted Budd,TED BUDD FOR SENATE,feca,SELF,VA,US,CAPITAL ONE FINANCIAL CORPORATION
2022-03-07,250.00,Tom Barrett,TOM BARRETT FOR CONGRESS,feca,SELF,VA,US,CAPITAL ONE FINANCIAL CORPORATION
2022-03-10,250.00,Lauren Underwood for Congress,MUSTAFA RASHED,feca,SELF,PA,US,"BELLEVUE STRATEGIES, LLC"
2022-03-10,250.00,Lauren Underwood for Congress,MUSTAFA RASHED,feca,SELF,PA,US,"BELLEVUE STRATEGIES, LLC"
2022-06-22,500.00,Rep. Lauren Boebert,LAUREN BOEBERT FOR CONGRESS,feca,SELF,DC,US,NATURAL RESOURCE RESULTS LLC
2022-03-03,1000.00,Congressman Richard Hudson,RICHARD HUDSON FOR CONGRESS,feca,SELF,VA,US,SAS INSTITUTE
2022-03-31,500.00,Senator Richard Burr,NEXT CENTURY FUND,feca,SELF,VA,US,SAS INSTITUTE
2022-03-03,1000.00,Senator Thom Tillis,NCRED,feca,SELF,VA,US,SAS INSTITUTE
2022-03-31,500.00,Senator Richard Burr,NEXT CENTURY FUND,feca,SELF,VA,US,SAS INSTITUTE
2022-04-27,500.00,Friends of Rosa DeLauro,ROSA DELAURO,feca,SELF,FL,US,"HEALTH AND MEDICINE COUNSEL, LLC"
2022-03-25,500.00,Selker for Congress,JOHN SELKER,feca,SELF,FL,US,"HEALTH AND MEDICINE COUNSEL, LLC"
2022-04-05,500.00,Cole for Congress,TOM COLE,feca,SELF,FL,US,"HEALTH AND MEDICINE COUNSEL, LLC"
2022-06-07,500.00,Pete Sessions for Congress,PETE SESSIONS,feca,SELF,FL,US,"HEALTH AND MEDICINE COUNSEL, LLC"
2022-03-30,500.00,Josh Riley,JOSH RILEY FOR CONGRESS,feca,SELF,NY,US,NASSAU SUFFOLK HOSPITAL COUNCIL
2022-01-24,500.00,John Thune,WINRED,feca,SELF,DC,US,"BROWNSTEIN HYATT FARBER SCHRECK, LLP"
2022-04-26,500.00,NRCC,WINRED,feca,SELF,DC,US,"BROWNSTEIN HYATT FARBER SCHRECK, LLP"
2022-05-24,500.00,NRSC,WINRED,feca,SELF,DC,US,"BROWNSTEIN HYATT FARBER SCHRECK, LLP"
2022-06-07,1000.00,Lisa Murkowski,ANEDOT,feca,SELF,DC,US,"BROWNSTEIN HYATT FARBER SCHRECK, LLP"
2022-06-23,500.00,Elise Victory Fund,ANEDOT,feca,SELF,DC,US,"BROWNSTEIN HYATT FARBER SCHRECK, LLP"
2022-06-28,1000.00,Nicole Malliotakis,MALLIOTAKIS VICTORY COMMITTEE,feca,SELF,NY,US,"DAVIDOFF HUTCHER & CITRON, LLP"
2022-06-30,500.00,JoAnn Simon,ACTBLUE FEDERAL - - JOANN SIMON FOR CONGRESS,feca,SELF,NY,US,"DAVIDOFF HUTCHER & CITRON, LLP"
2022-03-02,1000.00,David Valadao,VALADAO FOR CONGRESS,feca,SELF,DC,US,FORBES-TATE
2022-04-27,500.00,Jaime Herrera Beutler,JAIME FOR CONGRESS,feca,SELF,DC,US,FORBES-TATE
2022-04-27,1000.00,Tom Cole,COLE FOR CONGRESS,feca,SELF,DC,US,FORBES-TATE
2022-01-20,2500.00,Vernon Buchanan (R-FL),VERN BUCHANAN FOR CONGRESS (R-FL),feca,UNUMPAC,ME,US,UNUM GROUP
2022-01-26,5000.00,Richie Neal (D-MA),MADISON PAC (D-MA),feca,UNUMPAC,ME,US,UNUM GROUP
2022-01-27,5000.00,Equality PAC,EQUALITY PAC,feca,UNUMPAC,ME,US,UNUM GROUP
2022-02-02,2500.00,Josh Gottheimer (D-NJ),JERSEY VALUES PAC (D-NJ),feca,UNUMPAC,ME,US,UNUM GROUP
2022-02-02,5000.00,Steny Hoyer (D-MD),HOYER FOR CONGRESS (D-MD),feca,UNUMPAC,ME,US,UNUM GROUP
2022-02-02,2000.00,Kyrsten Sinema (D-AZ),GETTING STUFF DONE PAC (D-AZ),feca,UNUMPAC,ME,US,UNUM GROUP
2022-02-03,1000.00,Andrew Garbarino (R-NY),GARBARINO FOR CONGRESS (R-NY),feca,UNUMPAC,ME,US,UNUM GROUP
2022-02-08,1000.00,Maggie Hassan (D-NH),MAGGIE FOR NH (D-NH),feca,UNUMPAC,ME,US,UNUM GROUP
2022-02-11,5000.00,Lindsay Graham (R-SC),FUNDS FOR AMERICA'S FUTURE (R-SC),feca,UNUMPAC,ME,US,UNUM GROUP
2022-02-11,1000.00,Bradley Schneider (D-IL),SCHNEIDER FOR CONGRESS (D-IL),feca,UNUMPAC,ME,US,UNUM GROUP
2022-03-04,2500.00,Drew Ferguson (R-GA),FERGUSON FOR CONGRESS (R-GA),feca,UNUMPAC,ME,US,UNUM GROUP
2022-03-04,5000.00,John Kennedy (R-LA),JOHN KENNEDY FOR US (R-LA),feca,UNUMPAC,ME,US,UNUM GROUP
