date,amount,honoree_name,Payee Name,Contribution Type,contributor_name,state,country,Registrant Name
2022-09-14,2500.00,Terri Sewell,TERRI SEWELL FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,1000.00,Dr. Raul Ruiz,DR. RAUL RUIZ FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,1000.00,Brendan F Boyle,CITIZENS FOR BOYLE,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,1000.00,Mitt Romney,BELIEVE IN AMERICA PAC,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,1000.00,Kelly Armstrong,ARMSTRONG FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,1500.00,Michael Burgess,MICHAEL BURGESS FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,1000.00,Scott Peters,SCOTT PETERS FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,2500.00,Buddy Carter,BUDDY CARTER FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,1000.00,Jan Schakowsky,SCHAKOWSKY FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,2500.00,Jim Clyburn,FRIENDS OF JIM CLYBURN,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,500.00,Steve Daines,STEVE DAINES FOR MONTANA,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,1000.00,Steve Scalise,SCALISE LEADERSHIP FUND,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,1000.00,Maggie Hassan,MAGGIE FOR NEW HAMPSHIRE,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,1000.00,Steve Daines,STEVE DAINES FOR MONTANA,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-14,2500.00,Chuck Grassley,GRASSLEY COMMITTEE,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-21,2500.00,Morgan McGarvey,MORGAN MCGARVEY FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-21,1500.00,Steve Daines,STEVE DAINES FOR MONTANA,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-21,2500.00,Raja Krishnamoorthi,FRIENDS OF RAJA FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-21,1000.00,Ron Wyden,WYDEN FOR SENATE,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-21,1000.00,Vern Buchanan,VERN BUCHANAN FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-21,1500.00,Ron Wyden,HOOPS PAC,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-09-21,1000.00,Brad Wenstrup,WENSTRUP FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-10-05,1000.00,Judy Chu,JUDY CHU FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-10-05,5000.00,Larry Bucshon,HEARTDOC PAC,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-10-20,2500.00,Madeleine Dean,MAD 4 PA PAC,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-10-20,4000.00,William M Cassidy,CONTINUING AMERICA'S STRENGTH AND SECURITY PAC,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-10-20,1000.00,Jimmy Gomez,JIMMY GOMEZ FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-11-02,2500.00,Alex Mooney,MOONEY FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-11-09,2500.00,Darin LaHood,LAHOOD FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-11-09,1000.00,Ami Bera,BERA FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-11-16,2500.00,Chuck Grassley,GRASSLEY COMMITTEE,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-11-16,5000.00,Daniel Lungren,SERVING AMERICA'S CITIZENS PAC (SACPAC),feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-11-30,5000.00,Raphael Warnock,WARNOCK FOR GEORGIA,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-11-30,1000.00,Cathy McMorris Rodgers,CMR POLITICAL ACTION COMMITTEE,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-12-07,1000.00,John Barrasso,FRIENDS OF JOHN BARRASSO,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-12-07,2500.00,Brett Guthrie,GUTHRIE FOR CONGRESS,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-12-07,2500.00,James Lankford,LEADERSHIP AND ACCOUNTABILITY ARE NATIONAL KEYS PAC,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-12-07,1000.00,Mitch McConnell,MCCONNELL FOR MAJORITY LEADER COMMITTEE,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-12-07,1000.00,John Cornyn,ALAMO PAC,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-12-07,1000.00,John Cornyn,ALAMO PAC,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-12-07,2500.00,Susan Collins,DIRIGO PAC,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-08-03,2500.00,Michael R Turner,IMPACT PAC,feca,SELF,DC,US,COLLEGE OF AMERICAN PATHOLOGISTS
2022-08-24,250.00,Senator Patty Murray,PEOPLE FOR PATTY MURRAY,feca,SELF,DC,US,BATTELLE MEMORIAL INSTITUTE
2022-10-27,2900.00,Mark DeSaulnier,MARK DESAULNIER FOR CONGRESS,feca,SELF,CA,US,TOWNSEND PUBLIC AFFAIRS
2022-10-08,1000.00,Yadira Caraveo,YADIRA CARAVEO FOR CONGRESS,feca,SELF,CA,US,TOWNSEND PUBLIC AFFAIRS
2022-10-06,2900.00,Barbara Lee,BARBARA LEE FOR CONGRESS,feca,SELF,CA,US,TOWNSEND PUBLIC AFFAIRS
2022-10-06,5000.00,Barbara Lee,ONE VOICE PAC,feca,SELF,CA,US,TOWNSEND PUBLIC AFFAIRS
2022-10-02,2900.00,Young Kim,YOUNG KIM FOR CONGRESS,feca,SELF,CA,US,TOWNSEND PUBLIC AFFAIRS
2022-08-25,5000.00,Community Legacy Foundation PAC,COMMUNITY LEGACY FOUNDATION PAC,feca,SELF,CA,US,TOWNSEND PUBLIC AFFAIRS
2022-08-12,2900.00,Rudy Salas,RUDY SALAS FOR CONGRESS,feca,SELF,CA,US,TOWNSEND PUBLIC AFFAIRS
2022-07-15,2900.00,Robert Garcia,ROBERT GARCIA FOR CONGRESS,feca,SELF,CA,US,TOWNSEND PUBLIC AFFAIRS
2022-09-22,750.00,Danny K. Davis,DAVIS FOR CONGRESS,feca,SELF,VA,US,METCALF FEDERAL RELATIONS
2022-08-20,500.00,Hakeem Jeffries,HAKEEM JEFFRIES FOR THE PEOPLE,feca,SELF,DC,US,DANAHER CORPORATION
2022-01-20,250.00,Congresswoman Melanie Stansbury,MELANIE FOR NEW MEXICO,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-01-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-01-12,250.00,Brittany Pettersen,BRITTANY PETERSEN FOR COLORADO,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-01-28,100.00,Brittany Pettersen,BRITTANY PETTERSEN FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-01-28,100.00,Brittany Pettersen,BRITTANY PETTERSEN FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-02-03,1000.00,Senator Mark Kelly,MARK KELLY VICTORY FUND,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-02-07,1000.00,Senator Mark Kelly,MARK KELLY FOR SENATE,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-02-28,1000.00,Sarah Godlewski,SARAH FOR WISCONSIN,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-03-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-04-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-04-18,100.00,Senator Mark Kelly,MARK KELLY FOR SENATE,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-05-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-05-17,263.19,Evan McMullin,MCMULLIN FOR UTAH,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-06-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-06-24,1000.00,Brittany Pettersen,BRITTANY PETTERSEN FOR COLORADO,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-08-09,500.00,Congressman Jason Crow,JASON CROW FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-08-10,125.00,Senator Catherine Cortez Masto,CATHERINE CORTEZ MASTO FOR SENATE,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-08-30,250.00,Congressman Jason Crow,JASON CROW FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-09-13,250.00,Congressman Jason Crow,JASON CROW FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-09-13,250.00,Congressman Jason Crow,JASON CROW FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-09-13,250.00,Congressman Jason Crow,JASON CROW FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-09-22,125.00,Senator Catherine Cortez Masto,CATHERINE CORTEZ MASTO FOR SENATE,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-09-25,100.00,Congressman Jason Crow,JASON CROW FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-09-26,1500.00,Brittany Pettersen,BRITTANY PETTERSEN FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-09-26,1500.00,Brittany Pettersen,BRITTANY PETTERSEN FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-09-26,1500.00,Brittany Pettersen,BRITTANY PETTERSEN FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-10-19,1000.00,Congressman Jason Crow,JASON CROW FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-10-29,250.00,Congresswoman Melanie Stansbury,MELANIE FOR NEW MEXICO,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-10-29,250.00,Congresswoman Melanie Stansbury,MELANIE FOR NEW MEXICO,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-10-31,250.00,Monica Tranel,MONICA TRANEL FOR MONTANA,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-10-31,250.00,Monica Tranel,MONICA TRANEL FOR MONTANA,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-10-20,250.00,Schiff Leads,SCHIFF LEADS,feca,SELF,CA,US,"ACTUM I, LLC"
2022-10-20,250.00,Schiff for Congress,SCHIFF FOR CONGRESS,feca,SELF,CA,US,"ACTUM I, LLC"
2022-09-09,1500.00,Tony Cardenas,TONY CARDENAS,feca,SELF,DC,US,"FUENTES STRATEGIES, LLC"
2022-09-28,1000.00,Salud Carbajal,SALUD CARBAJAL,feca,SELF,DC,US,"FUENTES STRATEGIES, LLC"
2022-10-16,1000.00,Rob Menendez,ROB MENENDEZ,feca,SELF,DC,US,"FUENTES STRATEGIES, LLC"
2022-10-06,500.00,Val Hoyle,VAL HOYLE,feca,SELF,DC,US,"FUENTES STRATEGIES, LLC"
2022-09-20,150.00,Rep. James McGovern (D-MA),JACQUELINE GILLAN,feca,SELF,DC,US,JACQUELINE GILLAN
2022-09-12,500.00,Rep. Tim Ryan (D-OH),JACQUELINE GILLAN,feca,SELF,DC,US,JACQUELINE GILLAN
2022-09-07,100.00,Mandela Barnes for Senate,JACQUELINE GILLAN,feca,SELF,DC,US,JACQUELINE GILLAN
2022-09-07,250.00,Nan Whaley for Governor of Ohio,JACQUELINE GILLAN,feca,SELF,DC,US,JACQUELINE GILLAN
2022-07-29,100.00,Rep. Raja Krishnamoorthi (D-IL),JACQUELINE GILLAN,feca,SELF,DC,US,JACQUELINE GILLAN
2022-09-21,100.00,Transforming Georgia,JACQUELINE GILLAN,feca,SELF,DC,US,JACQUELINE GILLAN
2022-09-21,100.00,Transforming Georgia,JACQUELINE GILLAN,feca,SELF,DC,US,JACQUELINE GILLAN
2022-10-14,110.00,ActBlue,ACTBLUE,feca,SELF,DC,US,NATIONAL EMPLOYMENT LAWYERS ASSOCIATION
2022-10-26,650.00,Mandela Barnes,ACTBLUE,feca,SELF,DC,US,NATIONAL EMPLOYMENT LAWYERS ASSOCIATION
2022-05-27,250.00,Congressman Paul Tonko,PAUL TONKO FOR CONGRESS,feca,SELF,NJ,US,"MCCARTER & ENGLISH, LLP"
2022-08-04,2500.00,Sen. Chuck Grassley,GRASSLEY COMMITTEE INC,feca,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SIPAC)",DC,US,CALMETTO MANAGEMENT GROUP
2022-10-04,5000.00,Rep. Dan Kildee,FRIENDS OF DAN KILDEE,feca,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SIPAC)",DC,US,CALMETTO MANAGEMENT GROUP
2022-10-04,2500.00,Rep. Tim Walberg,WALBERG FOR CONGRESS,feca,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SIPAC)",DC,US,CALMETTO MANAGEMENT GROUP
2022-10-04,2500.00,Rep. David Schweikert,FRIENDS OF DAVID SCHWEIKERT,feca,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SIPAC)",DC,US,CALMETTO MANAGEMENT GROUP
2022-10-25,2500.00,Sen. Maggie Hassan,MAGGIE FOR NH,feca,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SIPAC)",DC,US,CALMETTO MANAGEMENT GROUP
2022-10-25,2500.00,Sen. Tim Scott,TIM SCOTT FOR SENATE,feca,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SIPAC)",DC,US,CALMETTO MANAGEMENT GROUP
2022-10-25,2000.00,Sen. Katie Britt,BRITT FOR ALABAMA INC,feca,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SIPAC)",DC,US,CALMETTO MANAGEMENT GROUP
2022-10-25,2500.00,Rep. Vern Buchanan,VERN BUCHANAN FOR CONGRESS,feca,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SIPAC)",DC,US,CALMETTO MANAGEMENT GROUP
2022-10-25,2000.00,Rep. Virginia Foxx,VIRGINIA FOXX FOR CONGRESS,feca,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SIPAC)",DC,US,CALMETTO MANAGEMENT GROUP
2022-10-25,1500.00,Rep. Lisa Blunt Rochester,LISA BLUNT ROCHESTER FOR CONGRESS,feca,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SIPAC)",DC,US,CALMETTO MANAGEMENT GROUP
2022-10-25,2500.00,Sen. Ted Budd,BUDD NC VICTORY FUND,feca,"SELF-INSURANCE INSTITUTE OF AMERICA, INC. PAC (SIPAC)",DC,US,CALMETTO MANAGEMENT GROUP
2022-10-25,55.00,Raphael Warnock,ACT BLUE,feca,SELF,PA,US,OPPORTUNITY FINANCE NETWORK-FORMERLY NATIONAL COMMUNITY CAP
2022-01-12,250.00,Brittany Pettersen,BRITTANY PETTERSEN FOR COLORADO,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-01-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-01-20,250.00,Congresswoman Melanie Stansbury,MELANIE FOR NEW MEXICO,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-02-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-02-16,250.00,Congresswoman Susie Lee,SUSIE LEE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-02-17,959.70,Abby Finkenauer,ABBY FOR IOWA,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-02-19,500.00,Senator Mark Kelly,MARK KELLY VICTORY FUND,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-02-19,500.00,Senator Mark Kelly,MARK KELLY VICTORY FUND,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-02-19,500.00,Senator Mark Kelly,MARK KELLY FOR SENATE,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-02-28,100.00,Brittany Pettersen,BRITTANY PETTERSEN FOR COLORADO,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-03-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-04-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-03-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-04-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-04-18,100.00,Senator Mark Kelly,MARK KELLY FOR SENATE,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-05-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
2022-06-13,100.00,Congressman Joe Neguse,JOE NEGUSE FOR CONGRESS,feca,SELF,CO,US,"KOGOVSEK & ASSOCIATES, INC."
